ID,example,timehorizon,timestep,numlocs,numdrivers,numtrucks,numarcs,lambdaobj,timedelta,totalcompletedorders,neworders,numorders,abcgiteration,heuristicdp,totalabcgiteration,minreducedcost,cumuloptval,totalpastcost,optval,optval_delay,optval_dist,infeasible_order_count,incomplete_order_count,ordertrips,emptytrips,taxitrips,ordermiles,emptymiles,taximiles,delay_per_order,max_order_delay,nightsathome,nightsaway,ip_time,rmp_time,pp_time,pptime_parallel,order_arc_count
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,18,12,16,183,44,0,,-27.09578480278219,,27407.780539070634,233476.26301831845,83.92580171899004,191513.36215882353,0.0,53.0,87,30.000000288389593,0,18660.77752384195,4978.028346636867,0,0.6281624447653034,2.4285714285714284,11037.0,550.0,,2.1900439262390137,32.43904399871826,9.122801780700684,14945
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,18,12,16,183,45,0,,-25.00309465363508,,27407.780539070634,233476.26301831845,83.92580171899004,191513.36215882353,0.0,53.0,87,30.000000288389593,0,18660.77752384195,4978.028346636867,0,0.6281624447653034,2.4285714285714284,11037.0,550.0,,2.503275156021118,33.480364084243774,10.063350200653076,14951
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,18,12,16,183,46,0,,-8.969851714205902,,27407.780539070634,233476.26301831845,83.92580171899004,191513.36215882353,0.0,53.0,87,30.000000288389593,0,18660.77752384195,4978.028346636867,0,0.6281624447653034,2.4285714285714284,11037.0,550.0,,2.187272071838379,38.02640223503113,13.24867057800293,14960
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,18,12,16,183,47,0,,-4.334819105544852,,27407.780539070634,233476.26301831845,83.92580171899004,191513.36215882353,0.0,53.0,87,30.000000288389593,0,18660.77752384195,4978.028346636867,0,0.6281624447653034,2.4285714285714284,11037.0,550.0,,2.9591519832611084,33.36972951889038,9.09441065788269,14964
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,18,12,16,183,48,0,,-0.11630781684298341,,27407.780539070634,233476.2630183184,83.92580171899004,191513.36215882355,0.0,53.0,87,30.000000288389593,0,18660.77752384195,4978.028346636867,0,0.6281624447653034,2.4285714285714284,11037.0,550.0,,3.0977940559387207,33.46474599838257,9.239523887634277,14965
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,18,12,16,183,IP,0,48,,,27407.780539070634,239890.98004550143,85.72498362438256,197028.4882333101,0.0,53.0,87,30.000000288389593,0,18660.77752384195,4978.028346636867,0,0.6281624447653034,2.4285714285714284,11188.0,399.0,5410.745356082916,236.42842268943787,1693.9240770339966,536.8252658843994,14965
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,1,0,,-1,,30359.667670567844,8.214550710708914e8,2674.2225507052763,8.201179597955425e8,82.0,0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9515.5,432.5,,52.93023991584778,0.0,0.0,11738
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,2,0,,-1.0083715101217715e7,,30359.667670567844,1.8038615688251582e8,373.72900961147496,1.801992923777103e8,18.0,33.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9407.333333333336,540.6666666666642,,28.03604507446289,42.94141411781311,14.375940084457397,12645
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,3,0,,-1.0015624902871706e7,,30359.667670567844,9.031407365244704e7,212.88225834140857,9.020763252327639e7,9.0,38.5,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9425.25,522.75,,30.404927968978882,42.548410177230835,13.969794988632202,13457
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,4,0,,-1.0012079005437758e7,,30359.667670567844,8.03092867683447e7,203.4492529740797,8.020756214185736e7,8.0,39.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9427.199999999999,520.8000000000011,,30.811908960342407,42.96459984779358,14.270434617996216,14093
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,5,0,,-1.0012079005437758e7,,30359.667670567844,8.030835993776427e7,202.76872102313857,8.020697557725255e7,8.0,38.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9427.5,520.5,,21.591887950897217,42.458890438079834,15.776180028915405,14609
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,6,0,,-1.0012079005437758e7,,30359.667670567844,6.0297929208599545e7,176.96390525720824,6.020944725597085e7,6.0,43.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9420.75,527.25,,28.777661085128784,42.49715757369995,14.408860683441162,15037
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,7,0,,-1.0012079005437758e7,,30359.667670567844,4.0286529504973024e7,148.9876709789217,4.02120356694836e7,4.0,44.25,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9432.178571428572,515.8214285714275,,32.31253504753113,42.93754768371582,14.642168998718262,15352
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,8,0,,-1.0012079005437758e7,,30359.667670567844,4.028486932854183e7,148.91706379638885,4.021041079664376e7,4.0,44.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9441.0,507.0,,16.84203815460205,42.606550455093384,15.69220519065857,15626
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,9,0,,-1.0011941929328436e7,,30359.667670567844,2.0273862420623545e7,120.34815081685124,2.0213688345215194e7,2.0,46.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9445.5,502.5,,33.00122904777527,42.781240701675415,14.688212633132935,15852
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,10,0,,-1.0011864611326689e7,,30359.667670567844,2.027354737165917e7,122.2935013868041,2.0212400620965905e7,2.0,47.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9442.300000000001,505.6999999999989,,34.748023986816406,42.51849317550659,14.33054780960083,16027
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,11,0,,-1.0011864611326689e7,,30359.667670567844,2.027249671063299e7,122.62116386234996,2.0211186128701918e7,2.0,48.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9449.666666666668,498.3333333333321,,39.65272498130798,42.50451970100403,14.184992551803589,16169
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,12,0,,-1.0011284835930863e7,,30359.667670567844,259935.3139778762,90.42163148094242,214724.49823740462,0.0,51.07142857142857,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9453.097402597403,494.90259740259717,,31.796119928359985,43.33193397521973,13.822237730026245,16306
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,13,0,,-452.5272961221998,,30359.667670567844,259473.40615361178,91.93535514149835,213505.72858286218,0.0,52.333333333333336,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9460.833333333334,487.16666666666606,,25.25773811340332,46.73213982582092,14.578423261642456,16421
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,14,0,,-376.94408753484424,,30359.667670567844,259307.28459363227,93.23182463060894,212691.37227832727,0.0,52.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9462.5,485.5,,38.37237310409546,42.5981559753418,14.263604164123535,16539
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,15,0,,-342.6474587641817,,30359.667670567844,259227.2310423329,93.2361533090455,212609.15438780957,0.0,52.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9464.0,484.0,,5.581743001937866,37.97856521606445,10.343459367752075,16658
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,16,0,,-271.6729283290945,,30359.667670567844,259152.97731699946,91.82740820365791,213239.27321517002,0.0,51.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9469.0,479.0,,12.35228681564331,42.7321138381958,14.56641697883606,16734
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,17,0,,-208.40540175043014,,30359.667670567844,258984.82856596302,91.70391624973611,213132.87044109442,0.0,51.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9467.0,481.0,,4.8732750415802,42.5608434677124,15.893304586410522,16806
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,18,0,,-262.980179054244,,30359.667670567844,258984.82856596308,91.70391624973612,213132.8704410944,0.0,51.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9468.0,480.0,,4.92824912071228,38.26628279685974,10.498050451278687,16853
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,19,0,,-207.5494897425499,,30359.667670567844,258967.19040423364,91.01747038039443,213458.4552140359,0.0,50.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9459.0,489.0,,14.89740514755249,43.43808317184448,15.778051853179932,16887
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,20,0,,-147.2953575810575,,30359.667670567844,258940.43216622737,91.77429360087068,213053.28536579144,0.0,51.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9462.5,485.5,,10.319240093231201,43.93692994117737,15.550874710083008,16922
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,21,0,,-172.87191077222673,,30359.667670567844,258873.57713823812,91.68829611339369,213029.4290815408,0.0,51.16666666666667,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9466.500000000002,481.4999999999982,,25.36234402656555,43.340725898742676,14.224242210388184,16957
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,22,0,,-99.3915357417439,,30359.667670567844,258873.57713823812,91.68829611339368,213029.4290815408,0.0,51.166666666666664,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9466.500000000002,481.4999999999982,,2.928644895553589,43.39229607582092,13.81678557395935,16986
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,23,0,,-114.9586946588247,,30359.667670567844,258869.1234845423,92.89013091412235,212424.0580274808,0.0,51.75,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9472.5,475.5,,9.33362603187561,43.60093545913696,14.110925197601318,17020
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,24,0,,-168.30798858982536,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.918757915496826,43.37605667114258,15.39811897277832,17044
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,25,0,,-73.29404539941288,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0071499347686768,43.550843715667725,15.250572919845581,17051
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,26,0,,-68.15954443580779,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0076398849487305,52.0037407875061,19.978082180023193,17057
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,27,0,,-67.75164184434166,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0067179203033447,46.8484411239624,14.520225286483765,17064
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,28,0,,-50.202296157956624,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.806591033935547,42.4460723400116,14.46967363357544,17069
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,29,0,,-48.16266043978598,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.426593065261841,38.19639253616333,10.522135734558105,17075
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,30,0,,-47.65089074198843,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.424971103668213,38.16197872161865,10.473923206329346,17078
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,31,0,,-31.750109148737923,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0089659690856934,42.602479219436646,14.75617504119873,17079
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,32,0,,-29.01907809273166,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.434972047805786,38.222357749938965,10.559387445449829,17081
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,33,0,,-31.750109148737923,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0107548236846924,42.63160037994385,14.341492891311646,17083
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,34,0,,-29.019078092731547,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.4285149574279785,38.11165428161621,10.234671831130981,17084
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,35,0,,-22.388567687838023,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.4142990112304688,38.21098518371582,10.400813817977905,17085
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,36,0,,-22.14572405901758,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.007343053817749,42.605852127075195,14.425289154052734,17087
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,37,0,,-13.216055038170609,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.4292681217193604,38.1849946975708,10.309576272964478,17089
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,38,0,,-5.317002290389382,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,2.423383951187134,38.15159726142883,11.244493246078491,17094
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,39,0,,-1.3942391188620036,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0080549716949463,42.5404212474823,15.925886631011963,17095
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,40,0,,-0.5246488163725473,,30359.667670567844,258864.6191782471,92.86642122022882,212431.40856813217,0.0,51.42857142857143,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9474.714285714284,473.2857142857156,,1.0114068984985352,38.19376754760742,10.362778425216675,17097
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,24,13,24,206,IP,0,40,,,30359.667670567844,264438.9225668545,89.78500761742185,219546.4187581435,0.0,50.0,107,32.00000028839053,0,21200.189878956102,5372.616044063932,0,0.5825941150073551,2.4285714285714284,9591.0,357.0,5401.236700057983,565.8876521587372,1680.8861238956451,547.3647675514221,17097
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,1,0,,-1,,55880.923817627474,9.715715955886577e8,2905.1587073250193,9.701190162349976e8,97.0,0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,11046.0,579.0,,59.84743905067444,0.0,0.0,11374
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,2,0,,-1.0074624269070467e7,,55880.923817627474,7.208581068168235e8,1446.6325265891694,7.201347905535305e8,72.0,0.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,11054.0,571.0,,5.840618848800659,50.36935305595398,21.287559986114502,12467
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,3,0,,-1.002664241954101e7,,55880.923817627474,5.607049638980981e8,1099.3254277381939,5.601553011842312e8,56.0,10.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,11042.0,583.0,,4.5907511711120605,56.05817461013794,21.113799333572388,13313
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,4,0,,-1.0026148508551078e7,,55880.923817627474,4.305975789698528e8,843.201342180782,4.301759782987638e8,43.0,20.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,11046.0,579.0,,9.230248928070068,56.117167949676514,20.86805772781372,14033
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,5,0,,-1.0018111764406241e7,,55880.923817627474,3.2050036651404715e8,623.2706628377282,3.2018873118262935e8,32.0,30.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,11029.5,595.5,,10.750051975250244,56.598628759384155,15.9825758934021,14675
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,6,0,,-1.0016056002421184e7,,55880.923817627474,2.70475122095032e8,555.8140877815683,2.701972150511431e8,27.0,35.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,11014.0,611.0,,8.693104028701782,56.22748804092407,20.57625436782837,15197
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,7,0,,-1.0015767676557513e7,,55880.923817627474,1.7039403181131262e8,368.5553910494024,1.7020975411578825e8,17.0,46.5,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10999.625,625.375,,8.324649095535278,55.94398093223572,21.535810470581055,15623
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,8,0,,-1.0011941929328436e7,,55880.923817627474,1.6038766563247424e8,351.90924690313955,1.602117110090234e8,16.0,48.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10994.75,630.25,,4.396018981933594,56.02105402946472,16.266981601715088,16038
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,9,0,,-1.0011941929328436e7,,55880.923817627474,1.3036878469099353e8,305.6299771119123,1.3021596970243783e8,13.0,52.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10999.0,626.0,,10.744699954986572,55.96860074996948,16.060879468917847,16333
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,10,0,,-1.0011864611326689e7,,55880.923817627474,9.033931155282459e7,233.7595663720235,9.022243176963882e7,9.0,55.66666666666667,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10972.666666666666,652.3333333333339,,11.50256896018982,56.05775570869446,21.20211148262024,16599
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,11,0,,-1.0011864611326689e7,,55880.923817627474,6.0323440961611114e7,189.3476281796752,6.022876714752108e7,6.0,57.28,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10968.767500000002,656.2324999999983,,14.638314962387085,56.014188051223755,21.20256018638611,16803
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,12,0,,-1.0011284835930863e7,,55880.923817627474,3.030661661995922e7,147.30774371206036,3.0232962748103313e7,3.0,60.5,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10969.25,655.75,,7.505469083786011,55.8838746547699,25.81822371482849,16981
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,13,0,,-1.0007229224403849e7,,55880.923817627474,3.0305937370094243e7,147.99569874420033,3.0231939520722248e7,3.0,60.5,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10964.5,660.5,,13.668609857559204,55.84381151199341,16.027986526489258,17140
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,14,0,,-1.0007125771960791e7,,55880.923817627474,1.0298359924401982e7,123.09558426171799,1.023681213227111e7,1.0,61.875,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10968.28125,656.71875,,6.808650016784668,55.86470174789429,16.072974681854248,17256
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,15,0,,-1.0007108839521382e7,,55880.923817627474,291159.01812173816,104.43514190998896,238941.44716674444,0.0,62.25,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10969.598214285714,655.4017857142862,,15.579164981842041,56.3127703666687,21.048336505889893,17363
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,16,0,,-725.6672746712601,,55880.923817627474,290839.1320144834,103.647641740511,239015.31114422824,0.0,63.5,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10970.625,654.375,,12.048299074172974,56.128151416778564,26.49613046646118,17448
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,17,0,,-658.619290191402,,55880.923817627474,290143.1503060335,103.58126230718737,238352.51915244028,0.0,63.5,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10972.25,652.75,,6.12825608253479,56.228055000305176,20.952576637268066,17514
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,18,0,,-562.5720050987474,,55880.923817627474,289831.4412457732,102.86311610627729,238399.88319263473,0.0,63.5,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10977.75,647.25,,9.155393123626709,56.38718628883362,20.90823531150818,17574
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,19,0,,-562.5720050987477,,55880.923817627474,289424.0384986958,102.87674631749977,237985.66533994596,0.0,63.33333333333333,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10983.500000000002,641.4999999999982,,10.521674871444702,52.465962409973145,14.715322732925415,17643
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,20,0,,-380.1492940748012,,55880.923817627474,289146.1157505394,101.05181371560188,238620.2088927382,0.0,63.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10975.75,649.25,,4.859198093414307,53.00297427177429,14.73974061012268,17678
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,21,0,,-366.08502513083545,,55880.923817627474,289146.0374162631,101.20320162845638,238544.4366020348,0.0,63.333333333333336,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10973.500000000002,651.4999999999982,,4.078383922576904,53.49052143096924,20.245283365249634,17704
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,22,0,,-344.84608932931826,,55880.923817627474,288959.6739173293,101.43745614594381,238240.94584435734,0.0,63.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10978.892857142857,646.1071428571431,,4.569055080413818,52.468982458114624,19.44956946372986,17724
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,23,0,,-390.22617305313764,,55880.923817627474,288959.6739173293,101.43745614594378,238240.94584435734,0.0,63.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10978.892857142857,646.1071428571431,,2.7985799312591553,53.57188677787781,20.671350240707397,17767
ex4_abcg_rundate2021-09-04,4,72,6,66,3316,2495,5777,500,30,27,37,229,24,0,,-384.3719554169129,,55880.923817627474,288959.67391732923,101.43745614594381,238240.94584435734,0.0,63.0,191,51.000000954162374,0,39020.92883661094,9722.912201553252,0,0.5286727984787599,2.4285714285714284,10979.142857142857,645.8571428571431,,3.5551700592041016,53.14761972427368,15.471329927444458,17785
