experiment_id,formulation,driver,shift,homeloc,hours,legendname
12,heterogeneous,307,1,50,6.331,With driver equity
12,heterogeneous,308,1,50,17.537,With driver equity
12,heterogeneous,309,1,50,6.331,With driver equity
12,heterogeneous,310,2,50,6.136,With driver equity
12,heterogeneous,311,1,50,0,With driver equity
12,heterogeneous,312,2,50,12.545,With driver equity
12,heterogeneous,313,2,50,18.707,With driver equity
12,heterogeneous,314,2,50,26.455,With driver equity
12,heterogeneous,315,1,50,12.545,With driver equity
12,heterogeneous,316,2,51,10.686,With driver equity
12,heterogeneous,317,2,51,0,With driver equity
12,heterogeneous,318,1,51,10.686,With driver equity
12,heterogeneous,319,1,51,21.32,With driver equity
12,heterogeneous,320,2,51,21.32,With driver equity
12,heterogeneous,321,1,51,21.32,With driver equity
12,heterogeneous,322,1,51,0,With driver equity
12,heterogeneous,323,2,51,21.32,With driver equity
12,heterogeneous,324,2,52,18.876,With driver equity
12,heterogeneous,325,1,52,15.054,With driver equity
12,heterogeneous,326,2,52,13.065,With driver equity
12,heterogeneous,327,2,52,12.675,With driver equity
12,heterogeneous,328,1,52,8.424,With driver equity
12,heterogeneous,329,1,53,1.625,With driver equity
12,heterogeneous,330,1,53,16.335,With driver equity
12,heterogeneous,331,1,53,16.335,With driver equity
12,heterogeneous,332,2,53,15.431,With driver equity
12,heterogeneous,333,1,53,1.625,With driver equity
12,heterogeneous,334,2,53,16.335,With driver equity
12,heterogeneous,335,1,53,10.335,With driver equity
12,heterogeneous,336,2,53,16.335,With driver equity
12,heterogeneous,337,1,53,16.335,With driver equity
12,heterogeneous,338,1,53,10.335,With driver equity
12,heterogeneous,339,2,54,23.556,With driver equity
12,heterogeneous,340,2,54,34.931,With driver equity
12,heterogeneous,341,2,54,7.254,With driver equity
12,heterogeneous,342,1,54,31.993,With driver equity
12,heterogeneous,343,2,54,15.789,With driver equity
12,heterogeneous,344,1,54,30.277,With driver equity
12,heterogeneous,345,1,54,31.032,With driver equity
12,heterogeneous,346,2,54,10.94,With driver equity
12,heterogeneous,347,2,55,21.281,With driver equity
12,heterogeneous,348,1,55,12.571,With driver equity
12,heterogeneous,349,2,55,6.24,With driver equity
12,heterogeneous,350,2,55,0,With driver equity
12,heterogeneous,351,1,55,12.571,With driver equity
12,heterogeneous,352,1,55,0,With driver equity
12,heterogeneous,353,1,55,0,With driver equity
12,heterogeneous,354,2,55,6.24,With driver equity
12,heterogeneous,355,2,55,18.811,With driver equity
12,heterogeneous,356,1,55,0,With driver equity
12,heterogeneous,357,2,56,15.405,With driver equity
12,heterogeneous,358,1,56,19.988,With driver equity
12,heterogeneous,359,2,56,0,With driver equity
12,heterogeneous,360,1,56,8.086,With driver equity
12,heterogeneous,361,2,56,0,With driver equity
12,heterogeneous,362,2,56,6.084,With driver equity
12,heterogeneous,363,1,56,12.623,With driver equity
12,heterogeneous,364,2,56,0,With driver equity
12,heterogeneous,365,1,56,0,With driver equity
12,heterogeneous,366,1,56,0,With driver equity
12,heterogeneous,367,2,56,12.623,With driver equity
12,heterogeneous,368,2,56,0,With driver equity
12,heterogeneous,369,1,56,0,With driver equity
12,heterogeneous,370,1,56,0,With driver equity
12,heterogeneous,371,1,57,17.537,With driver equity
12,heterogeneous,372,2,57,12.545,With driver equity
12,heterogeneous,373,1,57,17.537,With driver equity
12,heterogeneous,374,2,58,6.565,With driver equity
12,heterogeneous,375,1,58,34.606,With driver equity
12,heterogeneous,376,1,58,6.565,With driver equity
12,heterogeneous,377,2,59,12.545,With driver equity
12,heterogeneous,378,2,59,12.545,With driver equity
12,heterogeneous,379,2,59,26.494,With driver equity
12,heterogeneous,380,1,59,21.879,With driver equity
12,heterogeneous,381,1,59,9.334,With driver equity
12,heterogeneous,382,1,59,18.759,With driver equity
12,heterogeneous,383,2,60,10.66,With driver equity
12,heterogeneous,384,2,60,15.685,With driver equity
12,heterogeneous,385,2,60,0,With driver equity
12,heterogeneous,386,2,60,9.841,With driver equity
12,heterogeneous,387,2,60,0,With driver equity
12,heterogeneous,388,1,60,32.254,With driver equity
12,heterogeneous,389,1,60,4.745,With driver equity
12,heterogeneous,390,2,60,0,With driver equity
12,heterogeneous,391,2,60,0,With driver equity
12,heterogeneous,392,2,60,20.02,With driver equity
12,heterogeneous,393,2,60,29.861,With driver equity
12,heterogeneous,394,2,60,29.809,With driver equity
12,heterogeneous,395,1,60,21.463,With driver equity
12,heterogeneous,396,2,61,10.524,With driver equity
12,heterogeneous,397,2,62,10.14,With driver equity
12,heterogeneous,398,1,63,31.46,With driver equity
12,heterogeneous,399,1,63,20.254,With driver equity
12,heterogeneous,400,1,63,20.254,With driver equity
12,heterogeneous,401,2,63,33.072,With driver equity
12,heterogeneous,402,1,63,20.254,With driver equity
12,heterogeneous,403,2,63,30.238,With driver equity
12,heterogeneous,404,2,63,34.294,With driver equity
12,heterogeneous,405,2,64,31.565,With driver equity
12,heterogeneous,406,2,64,31.48,With driver equity
12,heterogeneous,407,2,64,20.02,With driver equity
12,heterogeneous,408,1,64,0,With driver equity
12,heterogeneous,409,1,64,0,With driver equity
12,heterogeneous,410,1,65,7.8,With driver equity
12,heterogeneous,411,1,65,0,With driver equity
12,heterogeneous,412,2,66,0,With driver equity
12,heterogeneous,413,1,66,34.372,With driver equity
12,heterogeneous,414,2,66,34.372,With driver equity
13,homogeneousdeadlines,1,2,1,20.111,No driver equity
13,homogeneousdeadlines,2,2,1,9.204,No driver equity
13,homogeneousdeadlines,3,2,1,17.29,No driver equity
13,homogeneousdeadlines,4,2,1,8.619,No driver equity
13,homogeneousdeadlines,6,1,2,15.425,No driver equity
13,homogeneousdeadlines,7,1,2,13.481,No driver equity
13,homogeneousdeadlines,8,1,2,21.931,No driver equity
13,homogeneousdeadlines,10,1,2,2.379,No driver equity
13,homogeneousdeadlines,11,1,2,21.437,No driver equity
13,homogeneousdeadlines,5,2,2,23.686,No driver equity
13,homogeneousdeadlines,9,2,2,27.372,No driver equity
13,homogeneousdeadlines,12,2,2,15.815,No driver equity
13,homogeneousdeadlines,13,1,3,13.475,No driver equity
13,homogeneousdeadlines,14,2,4,11.629,No driver equity
13,homogeneousdeadlines,15,2,4,9.113,No driver equity
13,homogeneousdeadlines,16,2,5,8.112,No driver equity
13,homogeneousdeadlines,17,2,5,18.896,No driver equity
13,homogeneousdeadlines,18,1,6,11.648,No driver equity
13,homogeneousdeadlines,19,1,6,20.8,No driver equity
13,homogeneousdeadlines,21,1,6,19.838,No driver equity
13,homogeneousdeadlines,20,2,6,27.716,No driver equity
13,homogeneousdeadlines,23,1,7,0,No driver equity
13,homogeneousdeadlines,26,1,7,0,No driver equity
13,homogeneousdeadlines,22,2,7,11.895,No driver equity
13,homogeneousdeadlines,24,2,7,11.895,No driver equity
13,homogeneousdeadlines,25,2,7,0,No driver equity
13,homogeneousdeadlines,27,2,7,0,No driver equity
13,homogeneousdeadlines,28,2,7,18.929,No driver equity
13,homogeneousdeadlines,29,2,7,19.266,No driver equity
13,homogeneousdeadlines,30,2,7,18.929,No driver equity
13,homogeneousdeadlines,34,1,8,13.156,No driver equity
13,homogeneousdeadlines,36,1,8,12.506,No driver equity
13,homogeneousdeadlines,31,2,8,13.156,No driver equity
13,homogeneousdeadlines,32,2,8,6.591,No driver equity
13,homogeneousdeadlines,33,2,8,6.37,No driver equity
13,homogeneousdeadlines,35,2,8,12.506,No driver equity
13,homogeneousdeadlines,37,1,9,22.399,No driver equity
13,homogeneousdeadlines,40,1,9,10.725,No driver equity
13,homogeneousdeadlines,41,1,9,22.399,No driver equity
13,homogeneousdeadlines,43,1,9,10.855,No driver equity
13,homogeneousdeadlines,46,1,9,31.07,No driver equity
13,homogeneousdeadlines,38,2,9,29.471,No driver equity
13,homogeneousdeadlines,39,2,9,22.399,No driver equity
13,homogeneousdeadlines,42,2,9,22.399,No driver equity
13,homogeneousdeadlines,44,2,9,27.196,No driver equity
13,homogeneousdeadlines,45,2,9,22.399,No driver equity
13,homogeneousdeadlines,47,2,9,28.145,No driver equity
13,homogeneousdeadlines,49,1,10,11.856,No driver equity
13,homogeneousdeadlines,50,1,10,13.858,No driver equity
13,homogeneousdeadlines,53,1,10,24.733,No driver equity
13,homogeneousdeadlines,48,2,10,11.856,No driver equity
13,homogeneousdeadlines,51,2,10,17.856,No driver equity
13,homogeneousdeadlines,52,2,10,8.229,No driver equity
13,homogeneousdeadlines,54,2,10,15.301,No driver equity
13,homogeneousdeadlines,55,2,10,16.874,No driver equity
13,homogeneousdeadlines,57,1,11,21.58,No driver equity
13,homogeneousdeadlines,56,2,11,29.315,No driver equity
13,homogeneousdeadlines,58,2,11,29.81,No driver equity
13,homogeneousdeadlines,59,2,11,19.046,No driver equity
13,homogeneousdeadlines,60,2,11,21.58,No driver equity
13,homogeneousdeadlines,61,2,11,21.58,No driver equity
13,homogeneousdeadlines,62,2,11,23.992,No driver equity
13,homogeneousdeadlines,63,1,12,0,No driver equity
13,homogeneousdeadlines,66,1,12,9.646,No driver equity
13,homogeneousdeadlines,69,1,12,9.737,No driver equity
13,homogeneousdeadlines,64,2,12,8.112,No driver equity
13,homogeneousdeadlines,65,2,12,9.965,No driver equity
13,homogeneousdeadlines,67,2,12,11.141,No driver equity
13,homogeneousdeadlines,68,2,12,0,No driver equity
13,homogeneousdeadlines,70,1,13,22.204,No driver equity
13,homogeneousdeadlines,71,1,13,33.319,No driver equity
13,homogeneousdeadlines,72,2,13,22.204,No driver equity
13,homogeneousdeadlines,73,1,14,18.343,No driver equity
13,homogeneousdeadlines,74,1,14,18.343,No driver equity
13,homogeneousdeadlines,75,1,14,0,No driver equity
13,homogeneousdeadlines,76,1,14,0,No driver equity
13,homogeneousdeadlines,77,2,14,18.343,No driver equity
13,homogeneousdeadlines,78,2,14,5.304,No driver equity
13,homogeneousdeadlines,79,2,14,9.074,No driver equity
13,homogeneousdeadlines,82,1,15,0,No driver equity
13,homogeneousdeadlines,84,1,15,0,No driver equity
13,homogeneousdeadlines,85,1,15,0,No driver equity
13,homogeneousdeadlines,88,1,15,0,No driver equity
13,homogeneousdeadlines,89,1,15,0,No driver equity
13,homogeneousdeadlines,80,2,15,0,No driver equity
13,homogeneousdeadlines,81,2,15,0,No driver equity
13,homogeneousdeadlines,83,2,15,0,No driver equity
13,homogeneousdeadlines,86,2,15,0,No driver equity
13,homogeneousdeadlines,87,2,15,0,No driver equity
13,homogeneousdeadlines,90,1,16,15.301,No driver equity
13,homogeneousdeadlines,91,1,16,23.101,No driver equity
13,homogeneousdeadlines,93,1,16,24.531,No driver equity
13,homogeneousdeadlines,92,2,16,20.475,No driver equity
13,homogeneousdeadlines,94,1,17,14.196,No driver equity
13,homogeneousdeadlines,95,1,17,19.981,No driver equity
13,homogeneousdeadlines,97,1,18,5.824,No driver equity
13,homogeneousdeadlines,98,1,18,7.891,No driver equity
13,homogeneousdeadlines,96,2,18,16.341,No driver equity
13,homogeneousdeadlines,100,1,19,20.332,No driver equity
13,homogeneousdeadlines,101,1,19,20.397,No driver equity
13,homogeneousdeadlines,99,2,19,16.744,No driver equity
13,homogeneousdeadlines,102,2,19,15.509,No driver equity
13,homogeneousdeadlines,103,1,20,16.744,No driver equity
13,homogeneousdeadlines,105,1,20,3.25,No driver equity
13,homogeneousdeadlines,104,2,20,17.511,No driver equity
13,homogeneousdeadlines,106,1,21,6.526,No driver equity
13,homogeneousdeadlines,107,1,21,7.436,No driver equity
13,homogeneousdeadlines,108,1,21,11.31,No driver equity
13,homogeneousdeadlines,111,1,21,9.815,No driver equity
13,homogeneousdeadlines,112,1,21,12.857,No driver equity
13,homogeneousdeadlines,113,1,21,12.857,No driver equity
13,homogeneousdeadlines,109,2,21,12.571,No driver equity
13,homogeneousdeadlines,110,2,21,23.881,No driver equity
13,homogeneousdeadlines,114,1,22,22.399,No driver equity
13,homogeneousdeadlines,116,1,22,22.399,No driver equity
13,homogeneousdeadlines,120,1,22,17.238,No driver equity
13,homogeneousdeadlines,123,1,22,22.399,No driver equity
13,homogeneousdeadlines,124,1,22,33.553,No driver equity
13,homogeneousdeadlines,115,2,22,18.863,No driver equity
13,homogeneousdeadlines,117,2,22,11.661,No driver equity
13,homogeneousdeadlines,118,2,22,6.084,No driver equity
13,homogeneousdeadlines,119,2,22,22.399,No driver equity
13,homogeneousdeadlines,121,2,22,12.779,No driver equity
13,homogeneousdeadlines,122,2,22,12.779,No driver equity
13,homogeneousdeadlines,125,1,23,17.024,No driver equity
13,homogeneousdeadlines,127,1,23,26.403,No driver equity
13,homogeneousdeadlines,126,2,23,19.539,No driver equity
13,homogeneousdeadlines,131,1,24,16.64,No driver equity
13,homogeneousdeadlines,128,2,24,8.45,No driver equity
13,homogeneousdeadlines,129,2,24,8.45,No driver equity
13,homogeneousdeadlines,130,2,24,16.64,No driver equity
13,homogeneousdeadlines,132,2,24,16.64,No driver equity
13,homogeneousdeadlines,135,1,25,21.879,No driver equity
13,homogeneousdeadlines,142,1,25,21.879,No driver equity
13,homogeneousdeadlines,144,1,25,21.879,No driver equity
13,homogeneousdeadlines,146,1,25,21.879,No driver equity
13,homogeneousdeadlines,133,2,25,21.879,No driver equity
13,homogeneousdeadlines,134,2,25,21.879,No driver equity
13,homogeneousdeadlines,136,2,25,21.125,No driver equity
13,homogeneousdeadlines,137,2,25,21.125,No driver equity
13,homogeneousdeadlines,138,2,25,10.894,No driver equity
13,homogeneousdeadlines,139,2,25,21.879,No driver equity
13,homogeneousdeadlines,140,2,25,10.894,No driver equity
13,homogeneousdeadlines,141,2,25,0,No driver equity
13,homogeneousdeadlines,143,2,25,21.879,No driver equity
13,homogeneousdeadlines,145,2,25,21.879,No driver equity
13,homogeneousdeadlines,148,1,26,25.441,No driver equity
13,homogeneousdeadlines,151,1,26,20.956,No driver equity
13,homogeneousdeadlines,147,2,26,9.711,No driver equity
13,homogeneousdeadlines,149,2,26,16.432,No driver equity
13,homogeneousdeadlines,150,2,26,14.625,No driver equity
13,homogeneousdeadlines,152,2,26,9.711,No driver equity
13,homogeneousdeadlines,153,2,26,18.038,No driver equity
13,homogeneousdeadlines,154,2,26,15.171,No driver equity
13,homogeneousdeadlines,155,2,27,29.159,No driver equity
13,homogeneousdeadlines,156,2,28,6.344,No driver equity
13,homogeneousdeadlines,157,2,28,5.499,No driver equity
13,homogeneousdeadlines,158,2,28,12.584,No driver equity
13,homogeneousdeadlines,159,1,29,22.061,No driver equity
13,homogeneousdeadlines,162,1,30,16.25,No driver equity
13,homogeneousdeadlines,164,1,30,8.086,No driver equity
13,homogeneousdeadlines,167,1,30,8.086,No driver equity
13,homogeneousdeadlines,168,1,30,11.284,No driver equity
13,homogeneousdeadlines,169,1,30,16.25,No driver equity
13,homogeneousdeadlines,160,2,30,0,No driver equity
13,homogeneousdeadlines,161,2,30,6.721,No driver equity
13,homogeneousdeadlines,163,2,30,8.086,No driver equity
13,homogeneousdeadlines,165,2,30,8.086,No driver equity
13,homogeneousdeadlines,166,2,30,13.676,No driver equity
13,homogeneousdeadlines,172,1,31,12.311,No driver equity
13,homogeneousdeadlines,173,1,31,19.422,No driver equity
13,homogeneousdeadlines,176,1,31,12.311,No driver equity
13,homogeneousdeadlines,170,2,31,9.074,No driver equity
13,homogeneousdeadlines,171,2,31,12.311,No driver equity
13,homogeneousdeadlines,174,2,31,15.08,No driver equity
13,homogeneousdeadlines,175,2,31,18.512,No driver equity
13,homogeneousdeadlines,178,1,32,22.711,No driver equity
13,homogeneousdeadlines,179,1,32,22.945,No driver equity
13,homogeneousdeadlines,180,1,32,18.987,No driver equity
13,homogeneousdeadlines,181,1,32,19.513,No driver equity
13,homogeneousdeadlines,177,2,32,16.536,No driver equity
13,homogeneousdeadlines,182,2,32,22.555,No driver equity
13,homogeneousdeadlines,183,1,33,16.64,No driver equity
13,homogeneousdeadlines,188,1,33,16.64,No driver equity
13,homogeneousdeadlines,184,2,33,8.19,No driver equity
13,homogeneousdeadlines,185,2,33,0,No driver equity
13,homogeneousdeadlines,186,2,33,0,No driver equity
13,homogeneousdeadlines,187,2,33,0,No driver equity
13,homogeneousdeadlines,189,2,33,0,No driver equity
13,homogeneousdeadlines,190,2,33,0,No driver equity
13,homogeneousdeadlines,192,1,34,21.203,No driver equity
13,homogeneousdeadlines,191,2,34,21.203,No driver equity
13,homogeneousdeadlines,193,1,35,9.484,No driver equity
13,homogeneousdeadlines,195,1,35,23.296,No driver equity
13,homogeneousdeadlines,194,2,35,18.525,No driver equity
13,homogeneousdeadlines,196,2,35,11.635,No driver equity
13,homogeneousdeadlines,197,1,36,20.306,No driver equity
13,homogeneousdeadlines,198,1,36,23.816,No driver equity
13,homogeneousdeadlines,199,1,36,34.177,No driver equity
13,homogeneousdeadlines,202,1,36,30.667,No driver equity
13,homogeneousdeadlines,200,2,36,11.83,No driver equity
13,homogeneousdeadlines,201,2,36,10.361,No driver equity
13,homogeneousdeadlines,203,2,36,10.361,No driver equity
13,homogeneousdeadlines,204,2,36,10.361,No driver equity
13,homogeneousdeadlines,205,2,36,10.361,No driver equity
13,homogeneousdeadlines,208,1,37,21.879,No driver equity
13,homogeneousdeadlines,209,1,37,21.879,No driver equity
13,homogeneousdeadlines,212,1,37,21.879,No driver equity
13,homogeneousdeadlines,213,1,37,7.514,No driver equity
13,homogeneousdeadlines,214,1,37,7.514,No driver equity
13,homogeneousdeadlines,216,1,37,7.514,No driver equity
13,homogeneousdeadlines,217,1,37,22.399,No driver equity
13,homogeneousdeadlines,206,2,37,13.676,No driver equity
13,homogeneousdeadlines,207,2,37,14.885,No driver equity
13,homogeneousdeadlines,210,2,37,21.879,No driver equity
13,homogeneousdeadlines,211,2,37,0,No driver equity
13,homogeneousdeadlines,215,2,37,7.514,No driver equity
13,homogeneousdeadlines,218,2,37,22.399,No driver equity
13,homogeneousdeadlines,219,2,37,22.399,No driver equity
13,homogeneousdeadlines,220,1,38,13.039,No driver equity
13,homogeneousdeadlines,221,1,38,13.039,No driver equity
13,homogeneousdeadlines,223,1,39,0,No driver equity
13,homogeneousdeadlines,224,1,39,23.309,No driver equity
13,homogeneousdeadlines,225,1,39,16.419,No driver equity
13,homogeneousdeadlines,230,1,39,18.148,No driver equity
13,homogeneousdeadlines,222,2,39,11.72,No driver equity
13,homogeneousdeadlines,226,2,39,23.686,No driver equity
13,homogeneousdeadlines,227,2,39,11.72,No driver equity
13,homogeneousdeadlines,228,2,39,0,No driver equity
13,homogeneousdeadlines,229,2,39,11.934,No driver equity
13,homogeneousdeadlines,231,2,40,9.685,No driver equity
13,homogeneousdeadlines,232,2,40,19.721,No driver equity
13,homogeneousdeadlines,233,2,40,19.955,No driver equity
13,homogeneousdeadlines,235,1,41,25.909,No driver equity
13,homogeneousdeadlines,234,2,41,26.247,No driver equity
13,homogeneousdeadlines,238,1,42,32.019,No driver equity
13,homogeneousdeadlines,239,1,42,17.81,No driver equity
13,homogeneousdeadlines,243,1,42,17.81,No driver equity
13,homogeneousdeadlines,236,2,42,8.671,No driver equity
13,homogeneousdeadlines,237,2,42,0,No driver equity
13,homogeneousdeadlines,240,2,42,0,No driver equity
13,homogeneousdeadlines,241,2,42,23.348,No driver equity
13,homogeneousdeadlines,242,2,42,17.81,No driver equity
13,homogeneousdeadlines,244,2,42,17.81,No driver equity
13,homogeneousdeadlines,245,2,42,17.81,No driver equity
13,homogeneousdeadlines,248,1,43,11.375,No driver equity
13,homogeneousdeadlines,249,1,43,22.75,No driver equity
13,homogeneousdeadlines,250,1,43,11.375,No driver equity
13,homogeneousdeadlines,252,1,43,11.375,No driver equity
13,homogeneousdeadlines,255,1,43,11.375,No driver equity
13,homogeneousdeadlines,256,1,43,23.153,No driver equity
13,homogeneousdeadlines,246,2,43,22.711,No driver equity
13,homogeneousdeadlines,247,2,43,30.772,No driver equity
13,homogeneousdeadlines,251,2,43,23.375,No driver equity
13,homogeneousdeadlines,253,2,43,22.711,No driver equity
13,homogeneousdeadlines,254,2,43,24.772,No driver equity
13,homogeneousdeadlines,257,2,44,22.276,No driver equity
13,homogeneousdeadlines,258,2,44,22.282,No driver equity
13,homogeneousdeadlines,259,1,45,14.885,No driver equity
13,homogeneousdeadlines,260,1,45,7.371,No driver equity
13,homogeneousdeadlines,261,1,45,17.706,No driver equity
13,homogeneousdeadlines,262,1,45,14.885,No driver equity
13,homogeneousdeadlines,266,1,45,21.294,No driver equity
13,homogeneousdeadlines,267,1,45,14.885,No driver equity
13,homogeneousdeadlines,269,1,45,21.424,No driver equity
13,homogeneousdeadlines,270,1,45,14.885,No driver equity
13,homogeneousdeadlines,274,1,45,17.706,No driver equity
13,homogeneousdeadlines,276,1,45,14.885,No driver equity
13,homogeneousdeadlines,277,1,45,20.306,No driver equity
13,homogeneousdeadlines,263,2,45,21.294,No driver equity
13,homogeneousdeadlines,264,2,45,22.335,No driver equity
13,homogeneousdeadlines,265,2,45,7.371,No driver equity
13,homogeneousdeadlines,268,2,45,20.28,No driver equity
13,homogeneousdeadlines,271,2,45,9.945,No driver equity
13,homogeneousdeadlines,272,2,45,7.371,No driver equity
13,homogeneousdeadlines,273,2,45,0,No driver equity
13,homogeneousdeadlines,275,2,45,7.371,No driver equity
13,homogeneousdeadlines,278,2,45,14.885,No driver equity
13,homogeneousdeadlines,279,1,46,0,No driver equity
13,homogeneousdeadlines,281,1,46,0,No driver equity
13,homogeneousdeadlines,282,1,46,0,No driver equity
13,homogeneousdeadlines,280,2,46,30.927,No driver equity
13,homogeneousdeadlines,285,1,47,10.114,No driver equity
13,homogeneousdeadlines,287,1,47,10.764,No driver equity
13,homogeneousdeadlines,289,1,47,17.375,No driver equity
13,homogeneousdeadlines,283,2,47,0,No driver equity
13,homogeneousdeadlines,284,2,47,0,No driver equity
13,homogeneousdeadlines,286,2,47,0,No driver equity
13,homogeneousdeadlines,288,2,47,10.764,No driver equity
13,homogeneousdeadlines,290,2,47,5.954,No driver equity
13,homogeneousdeadlines,291,2,47,21.463,No driver equity
13,homogeneousdeadlines,292,1,48,0,No driver equity
13,homogeneousdeadlines,294,1,48,4.186,No driver equity
13,homogeneousdeadlines,295,1,48,0,No driver equity
13,homogeneousdeadlines,298,1,48,16.484,No driver equity
13,homogeneousdeadlines,293,2,48,9.425,No driver equity
13,homogeneousdeadlines,296,2,48,9.425,No driver equity
13,homogeneousdeadlines,297,2,48,16.484,No driver equity
13,homogeneousdeadlines,300,1,49,20.58,No driver equity
13,homogeneousdeadlines,301,1,49,10.394,No driver equity
13,homogeneousdeadlines,299,2,49,0,No driver equity
13,homogeneousdeadlines,302,2,49,0,No driver equity
13,homogeneousdeadlines,303,1,50,16.484,No driver equity
13,homogeneousdeadlines,304,1,50,17.537,No driver equity
13,homogeneousdeadlines,306,1,50,0,No driver equity
13,homogeneousdeadlines,307,1,50,8.866,No driver equity
13,homogeneousdeadlines,308,1,50,8.06,No driver equity
13,homogeneousdeadlines,309,1,50,8.06,No driver equity
13,homogeneousdeadlines,311,1,50,0,No driver equity
13,homogeneousdeadlines,315,1,50,17.537,No driver equity
13,homogeneousdeadlines,305,2,50,16.484,No driver equity
13,homogeneousdeadlines,310,2,50,8.06,No driver equity
13,homogeneousdeadlines,312,2,50,20.631,No driver equity
13,homogeneousdeadlines,313,2,50,12.571,No driver equity
13,homogeneousdeadlines,314,2,50,20.319,No driver equity
13,homogeneousdeadlines,318,1,51,21.32,No driver equity
13,homogeneousdeadlines,319,1,51,0,No driver equity
13,homogeneousdeadlines,321,1,51,21.32,No driver equity
13,homogeneousdeadlines,322,1,51,21.32,No driver equity
13,homogeneousdeadlines,316,2,51,21.32,No driver equity
13,homogeneousdeadlines,317,2,51,10.686,No driver equity
13,homogeneousdeadlines,320,2,51,12.675,No driver equity
13,homogeneousdeadlines,323,2,51,0,No driver equity
13,homogeneousdeadlines,325,1,52,7.319,No driver equity
13,homogeneousdeadlines,328,1,52,15.054,No driver equity
13,homogeneousdeadlines,324,2,52,8.424,No driver equity
13,homogeneousdeadlines,326,2,52,13.065,No driver equity
13,homogeneousdeadlines,327,2,52,15.054,No driver equity
13,homogeneousdeadlines,329,1,53,1.625,No driver equity
13,homogeneousdeadlines,330,1,53,1.625,No driver equity
13,homogeneousdeadlines,331,1,53,10.335,No driver equity
13,homogeneousdeadlines,333,1,53,16.335,No driver equity
13,homogeneousdeadlines,335,1,53,11.96,No driver equity
13,homogeneousdeadlines,337,1,53,16.335,No driver equity
13,homogeneousdeadlines,338,1,53,16.335,No driver equity
13,homogeneousdeadlines,332,2,53,16.335,No driver equity
13,homogeneousdeadlines,334,2,53,15.431,No driver equity
13,homogeneousdeadlines,336,2,53,20.67,No driver equity
13,homogeneousdeadlines,342,1,54,32.982,No driver equity
13,homogeneousdeadlines,344,1,54,14.963,No driver equity
13,homogeneousdeadlines,345,1,54,27.573,No driver equity
13,homogeneousdeadlines,339,2,54,22.718,No driver equity
13,homogeneousdeadlines,340,2,54,25.22,No driver equity
13,homogeneousdeadlines,341,2,54,11.824,No driver equity
13,homogeneousdeadlines,343,2,54,11.778,No driver equity
13,homogeneousdeadlines,346,2,54,19.032,No driver equity
13,homogeneousdeadlines,348,1,55,6.24,No driver equity
13,homogeneousdeadlines,351,1,55,0,No driver equity
13,homogeneousdeadlines,352,1,55,0,No driver equity
13,homogeneousdeadlines,353,1,55,12.571,No driver equity
13,homogeneousdeadlines,356,1,55,12.571,No driver equity
13,homogeneousdeadlines,347,2,55,15.301,No driver equity
13,homogeneousdeadlines,349,2,55,12.571,No driver equity
13,homogeneousdeadlines,350,2,55,12.571,No driver equity
13,homogeneousdeadlines,354,2,55,6.24,No driver equity
13,homogeneousdeadlines,355,2,55,12.571,No driver equity
13,homogeneousdeadlines,358,1,56,0,No driver equity
13,homogeneousdeadlines,360,1,56,0,No driver equity
13,homogeneousdeadlines,363,1,56,0,No driver equity
13,homogeneousdeadlines,365,1,56,0,No driver equity
13,homogeneousdeadlines,366,1,56,7.365,No driver equity
13,homogeneousdeadlines,369,1,56,7.365,No driver equity
13,homogeneousdeadlines,370,1,56,7.365,No driver equity
13,homogeneousdeadlines,357,2,56,13,No driver equity
13,homogeneousdeadlines,359,2,56,12.623,No driver equity
13,homogeneousdeadlines,361,2,56,9.074,No driver equity
13,homogeneousdeadlines,362,2,56,2.99,No driver equity
13,homogeneousdeadlines,364,2,56,13,No driver equity
13,homogeneousdeadlines,367,2,56,0,No driver equity
13,homogeneousdeadlines,368,2,56,12.623,No driver equity
13,homogeneousdeadlines,371,1,57,0,No driver equity
13,homogeneousdeadlines,373,1,57,0,No driver equity
13,homogeneousdeadlines,372,2,57,12.545,No driver equity
13,homogeneousdeadlines,375,1,58,6.565,No driver equity
13,homogeneousdeadlines,376,1,58,6.565,No driver equity
13,homogeneousdeadlines,374,2,58,13.065,No driver equity
13,homogeneousdeadlines,380,1,59,10.27,No driver equity
13,homogeneousdeadlines,381,1,59,9.334,No driver equity
13,homogeneousdeadlines,382,1,59,10.27,No driver equity
13,homogeneousdeadlines,377,2,59,9.334,No driver equity
13,homogeneousdeadlines,378,2,59,0,No driver equity
13,homogeneousdeadlines,379,2,59,12.545,No driver equity
13,homogeneousdeadlines,388,1,60,6.903,No driver equity
13,homogeneousdeadlines,389,1,60,0,No driver equity
13,homogeneousdeadlines,395,1,60,20.02,No driver equity
13,homogeneousdeadlines,383,2,60,10.569,No driver equity
13,homogeneousdeadlines,384,2,60,10.569,No driver equity
13,homogeneousdeadlines,385,2,60,0,No driver equity
13,homogeneousdeadlines,386,2,60,9.685,No driver equity
13,homogeneousdeadlines,387,2,60,9.841,No driver equity
13,homogeneousdeadlines,390,2,60,9.685,No driver equity
13,homogeneousdeadlines,391,2,60,0,No driver equity
13,homogeneousdeadlines,392,2,60,15.789,No driver equity
13,homogeneousdeadlines,393,2,60,0,No driver equity
