ID,example,method,orderid,orderdist,orderpenaltydist,orderdeliverytime,shortesttriptime
ex4_rr_rundate2022-03-23,4,rr,280,274.034207117547,0.0,10.149141869999994,10.14914187
ex4_rr_rundate2022-03-23,4,rr,281,1683.1065526260875,1683.1065526260875,183.8990009318,62.999231486
ex4_rr_rundate2022-03-23,4,rr,282,1109.9532302085695,0.0,77.72214025100001,41.722140251
ex4_rr_rundate2022-03-23,4,rr,283,652.992301280352,0.0,54.800324389,24.800324389
ex4_rr_rundate2022-03-23,4,rr,284,223.897014907375,0.0,7.753692830000006,7.75369283
ex4_rr_rundate2022-03-23,4,rr,285,1114.7122768067002,0.0,53.546278728999994,41.02906907
ex4_rr_rundate2022-03-23,4,rr,286,377.356845711857,0.0,11.722140250999999,11.722140250999999
ex4_rr_rundate2022-03-23,4,rr,287,990.8328829787149,0.0,54.222808361999995,29.80302991
ex4_rr_rundate2022-03-23,4,rr,288,1780.7058052611776,337.2305367064816,110.61939435760002,67.674605278
ex4_rr_rundate2022-03-23,4,rr,289,413.83398931011476,413.83398931011476,141.974558949,30.74966073
ex4_rr_rundate2022-03-23,4,rr,290,287.316338671315,0.0,10.572272800000007,10.5722728
ex4_rr_rundate2022-03-23,4,rr,291,125.622431360481,0.0,4.5535626759999985,4.553562676
ex4_rr_rundate2022-03-23,4,rr,292,615.487154431572,0.0,19.318511947999994,17.94232708
ex4_rr_rundate2022-03-23,4,rr,293,1166.4489450544831,0.0,56.637178555000006,37.979875559999996
ex4_rr_rundate2022-03-23,4,rr,294,2427.0332397516167,2427.0332397516167,197.14196179279998,73.186124456
ex4_rr_rundate2022-03-23,4,rr,295,1434.1934892258694,1434.1934892258694,153.29823633220002,39.460181794
ex4_rr_rundate2022-03-23,4,rr,296,179.637929454877,0.0,6.570260496000003,6.570260496
ex4_rr_rundate2022-03-23,4,rr,297,451.047126556465,0.0,19.612384840999994,19.612384841
ex4_rr_rundate2022-03-23,4,rr,298,179.637929454877,0.0,7.710116201999995,7.710116202
ex4_rr_rundate2022-03-23,4,rr,299,179.637929454877,0.0,6.570260496000003,6.570260496
ex4_rr_rundate2022-03-23,4,rr,300,246.846158338184,0.0,6.517231280000004,6.51723128
ex4_rr_rundate2022-03-23,4,rr,301,1614.167747955978,0.0,92.17966186500001,52.23172685
ex4_rr_rundate2022-03-23,4,rr,302,1150.921226408586,0.0,86.63717855499999,43.979875559999996
ex4_rr_rundate2022-03-23,4,rr,303,1618.814544124446,758.189939822994,123.89823633219999,63.460181794
ex4_rr_rundate2022-03-23,4,rr,304,479.10095925769804,0.0,25.311860140999997,19.311860141
ex4_rr_rundate2022-03-23,4,rr,305,245.599883785544,0.0,14.245203931000006,8.245203931
ex4_rr_rundate2022-03-23,4,rr,306,2300.410045779336,2300.410045779336,183.50541818329998,67.311860141
ex4_rr_rundate2022-03-23,4,rr,307,135.302637356042,0.0,4.6799275009999945,4.679927501
ex4_rr_rundate2022-03-23,4,rr,308,472.58592647125397,0.0,24.800324388999996,18.800324389
ex4_rr_rundate2022-03-23,4,rr,309,2631.2737921569233,2631.2737921569233,196.20668532550002,77.082065635
ex4_rr_rundate2022-03-23,4,rr,310,704.690069198865,0.0,35.777241231000005,27.050518333
ex4_rr_rundate2022-03-23,4,rr,311,1310.952954021122,0.0,75.20443652,27.20443652
ex4_rr_rundate2022-03-23,4,rr,312,795.543662424202,0.0,36.222808361999995,23.80302991
ex4_rr_rundate2022-03-23,4,rr,313,859.215725328784,0.0,37.318511947999994,23.94232708
ex4_rr_rundate2022-03-23,4,rr,314,950.9980424790169,0.0,61.318511947999994,29.94232708
ex4_rr_rundate2022-03-23,4,rr,315,385.514245686837,0.0,12.630303351999999,12.630303352
ex4_rr_rundate2022-03-23,4,rr,316,413.83398931011476,413.83398931011476,135.974558949,30.74966073
ex4_rr_rundate2022-03-23,4,rr,317,179.637929454877,0.0,13.710116201999995,7.710116202
ex4_rr_rundate2022-03-23,4,rr,318,1166.4489450544831,0.0,74.63717855499999,37.979875559999996
ex4_rr_rundate2022-03-23,4,rr,319,1210.079685915795,0.0,75.297454803,44.44402778
ex4_rr_rundate2022-03-23,4,rr,320,652.014915997646,0.0,24.630303352,23.082065635
ex4_rr_rundate2022-03-23,4,rr,321,585.9721580934751,0.0,39.621779987,23.39329694
ex4_rr_rundate2022-03-23,4,rr,322,339.17476171996304,0.0,11.073730041000005,8.7038975
ex4_rr_rundate2022-03-23,4,rr,323,653.132050079944,0.0,34.781224965999996,28.781224966
ex4_rr_rundate2022-03-23,4,rr,324,1042.9058562732168,0.0,49.186124456,43.186124456
ex4_rr_rundate2022-03-23,4,rr,325,1368.4441083959243,0.0,87.069236822,56.83286764
ex4_rr_rundate2022-03-23,4,rr,326,1292.1992448165122,0.0,60.092069787,42.092069787
ex4_rr_rundate2022-03-23,4,rr,327,243.728570897212,0.0,13.611883319,7.611883319
ex4_rr_rundate2022-03-23,4,rr,328,652.0149159976461,0.0,35.546718436000006,20.83286764
ex4_rr_rundate2022-03-23,4,rr,329,617.3459192773978,617.3459192773978,128.22249976400002,24.786538280000002
ex4_rr_rundate2022-03-23,4,rr,330,1319.7655116703604,0.0,99.20443652,27.20443652
ex4_rr_rundate2022-03-23,4,rr,331,846.08306500719,0.0,47.764993770000004,24.42
ex4_rr_rundate2022-03-23,4,rr,332,1540.6594876064348,0.0,72.630303352,65.082065635
ex4_rr_rundate2022-03-23,4,rr,333,1747.2705230344752,0.0,77.76499376999999,35.764993770000004
ex4_rr_rundate2022-03-23,4,rr,334,1029.265184369834,0.0,97.467738413,43.467738413
ex4_rr_rundate2022-03-23,4,rr,335,1023.7573933112161,1023.7573933112161,127.28390575130001,28.679927501
ex4_rr_rundate2022-03-23,4,rr,336,496.784560052312,0.0,20.279942196999997,20.279942197
ex4_rr_rundate2022-03-23,4,rr,337,391.808871514097,0.0,15.886008352000005,11.53751889
ex4_rr_rundate2022-03-23,4,rr,338,1045.2395607396584,0.0,69.20443652,39.20443652
ex4_rr_rundate2022-03-23,4,rr,339,2507.080760688255,2507.080760688255,210.8990009318,92.999231486
ex4_rr_rundate2022-03-23,4,rr,340,853.0403745713879,0.0,40.679927500999995,34.679927501
ex4_rr_rundate2022-03-23,4,rr,341,1439.082635949474,759.7160443158929,115.30805993690001,49.467738413
ex4_rr_rundate2022-03-23,4,rr,342,432.0947743843626,432.0947743843626,104.43327169700001,11.10251669
ex4_rr_rundate2022-03-23,4,rr,343,863.5370726505869,0.0,31.318511947999994,23.94232708
ex4_rr_rundate2022-03-23,4,rr,344,377.356845711857,0.0,11.476895686999995,11.476895686999999
ex4_rr_rundate2022-03-23,4,rr,345,748.1308429308319,0.0,29.667838673000006,23.667838673
ex4_rr_rundate2022-03-23,4,rr,346,485.242336265062,0.0,20.89976935,20.89976935
ex4_rr_rundate2022-03-23,4,rr,347,1028.132719407105,0.0,58.23172685,34.23172685
ex4_rr_rundate2022-03-23,4,rr,348,1483.8879978789012,0.0,90.51723128,48.51723128
ex4_rr_rundate2022-03-23,4,rr,349,915.3490971809281,0.0,43.467738413000006,31.467738413
ex4_rr_rundate2022-03-23,4,rr,350,1100.2594470513568,0.0,45.20443652,39.20443652
ex4_rr_rundate2022-03-23,4,rr,351,852.0554702567084,0.0,53.650121865,37.53191459
ex4_rr_rundate2022-03-23,4,rr,352,1048.3813249266407,1048.3813249266407,128.465209614,29.58862278
ex4_rr_rundate2022-03-23,4,rr,353,438.96546340113,0.0,19.093338847,19.093338847
ex4_rr_rundate2022-03-23,4,rr,354,245.599883785544,0.0,8.245203931000006,8.245203931
ex4_rr_rundate2022-03-23,4,rr,355,1241.047623629362,0.0,54.092069787,48.092069787
ex4_rr_rundate2022-03-23,4,rr,356,1522.0068155309152,0.0,67.18612445599999,61.186124456
ex4_rr_rundate2022-03-23,4,rr,357,217.740957859061,0.0,6.594898213999997,6.594898214
ex4_rr_rundate2022-03-23,4,rr,358,240.878954790344,0.0,6.8003243889999965,6.800324389
ex4_rr_rundate2022-03-23,4,rr,359,764.745114715764,0.0,32.137530522999995,32.137530523
ex4_rr_rundate2022-03-23,4,rr,360,677.956954724537,0.0,31.467738413000006,25.467738413
ex4_rr_rundate2022-03-23,4,rr,361,1093.85093175829,0.0,44.466719451,44.466719451
ex4_rr_rundate2022-03-23,4,rr,362,246.846158338184,0.0,7.146470261999994,7.146470262
ex4_rr_rundate2022-03-23,4,rr,363,764.745114715764,0.0,32.137530522999995,32.137530523
ex4_rr_rundate2022-03-23,4,rr,364,385.514245686837,0.0,18.630303352,12.630303352
ex4_rr_rundate2022-03-23,4,rr,365,1204.3480339443586,0.0,91.719619166,55.719619166
ex4_rr_rundate2022-03-23,4,rr,366,693.473727557823,0.0,43.032079588,17.33178681
ex4_rr_rundate2022-03-23,4,rr,367,587.2246799389779,0.0,25.533510015000005,17.073730041
ex4_rr_rundate2022-03-23,4,rr,368,1789.9033707441108,510.92254596773034,99.29449190100001,38.584165971
ex4_rr_rundate2022-03-23,4,rr,369,2215.851818392065,2215.851818392065,163.5419617928,61.186124456
ex4_rr_rundate2022-03-23,4,rr,370,755.841690386015,0.0,37.318511947999994,23.94232708
ex4_rr_rundate2022-03-23,4,rr,371,795.543662424202,0.0,41.722140251,29.722140251
ex4_rr_rundate2022-03-23,4,rr,372,230.50805487632,0.0,15.204436520000002,9.20443652
ex4_rr_rundate2022-03-23,4,rr,373,1510.150615051656,0.0,72.09206978700001,48.092069787
ex4_rr_rundate2022-03-23,4,rr,374,385.514245686837,0.0,22.144170722,15.13462963
ex4_rr_rundate2022-03-23,4,rr,375,2016.7855750821993,2016.7855750821993,205.61350495189998,93.548849963
ex4_rr_rundate2022-03-23,4,rr,376,651.357705689319,0.0,26.198913614999995,26.198913615000002
ex4_rr_rundate2022-03-23,4,rr,377,2215.851818392065,2215.851818392065,163.5419617928,61.186124456
ex4_rr_rundate2022-03-23,4,rr,378,461.16433989036204,0.0,24.730095422000005,15.25619282
ex4_rr_rundate2022-03-23,4,rr,379,582.903332617175,0.0,29.073730041000005,17.073730041
ex4_rr_rundate2022-03-23,4,rr,380,274.034207117547,0.0,16.149141869999994,10.14914187
ex4_rr_rundate2022-03-23,4,rr,381,790.7798291318751,0.0,35.546718436000006,26.40658722
ex4_rr_rundate2022-03-23,4,rr,382,653.132050079944,0.0,26.198913614999995,26.198913615000002
ex4_rr_rundate2022-03-23,4,rr,383,982.0469468319279,0.0,68.620092145,44.620092145
ex4_rr_rundate2022-03-23,4,rr,384,240.878954790344,0.0,6.8003243889999965,6.800324389
ex4_rr_rundate2022-03-23,4,rr,385,546.86161730011,0.0,21.297454802999994,20.44402778
ex4_rr_rundate2022-03-23,4,rr,386,245.599883785544,0.0,8.245203931000006,8.245203931
ex4_rr_rundate2022-03-23,4,rr,387,755.8416903860151,0.0,29.777241231000005,21.050518333
ex4_rr_rundate2022-03-23,4,rr,388,245.599883785544,0.0,8.245203931000006,8.245203931
ex4_rr_rundate2022-03-23,4,rr,389,239.648188825157,0.0,7.974811415000005,7.974811415
ex4_rr_rundate2022-03-23,4,rr,390,786.14633591583,0.0,42.573327867,30.353685238
ex4_rr_rundate2022-03-23,4,rr,391,1114.712142392224,0.0,53.546278728999994,41.02906907
ex4_rr_rundate2022-03-23,4,rr,392,2676.946263404616,2676.946263404616,166.6439884057,68.187683389
ex4_rr_rundate2022-03-23,4,rr,393,249.864885342296,0.0,7.494825660000004,7.49482566
ex4_rr_rundate2022-03-23,4,rr,394,339.7396999979584,0.0,20.245203931000006,14.245203931
ex4_rr_rundate2022-03-23,4,rr,395,1539.0760454046138,1539.0760454046138,149.22249976400002,54.78653828
ex4_rr_rundate2022-03-23,4,rr,396,1558.5961069737712,0.0,69.16200976900001,63.162009769
ex4_rr_rundate2022-03-23,4,rr,397,572.842804598747,0.0,17.546278728999994,17.02906907
ex4_rr_rundate2022-03-23,4,rr,398,2215.851818392065,2215.851818392065,157.5419617928,61.186124456
ex4_rr_rundate2022-03-23,4,rr,399,249.864885342296,0.0,7.494825660000004,7.49482566
ex4_rr_rundate2022-03-23,4,rr,400,240.878954790344,0.0,6.8003243889999965,6.800324389
ex4_rr_rundate2022-03-23,4,rr,401,2352.556503051342,2352.556503051342,159.9769868614,67.674605278
ex4_rr_rundate2022-03-23,4,rr,402,2427.0332397516167,2427.0332397516167,168.4439884057,74.187683389
ex4_rr_rundate2022-03-23,4,rr,403,339.17476171996304,0.0,9.979855624999999,8.877460834
ex4_rr_rundate2022-03-23,4,rr,404,1079.4951477160728,0.0,65.28421804000001,47.28421804
ex4_rr_rundate2022-03-23,4,rr,405,245.599883785544,0.0,14.245203931000006,8.245203931
ex4_rr_rundate2022-03-23,4,rr,406,1539.0760454046135,1539.0760454046135,142.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,407,1079.495147716073,0.0,51.16200976900001,45.162009769
ex4_rr_rundate2022-03-23,4,rr,408,176.131529642208,0.0,5.650121865000003,5.650121865
ex4_rr_rundate2022-03-23,4,rr,409,479.52929767440605,0.0,25.533510015000005,14.7038975
ex4_rr_rundate2022-03-23,4,rr,410,1033.183779867793,0.0,51.46018179399999,39.460181794
ex4_rr_rundate2022-03-23,4,rr,411,1626.9508803721424,302.01987467997657,83.91061269970001,63.162009769
ex4_rr_rundate2022-03-23,4,rr,412,179.637929454877,0.0,13.710116201999995,7.710116202
ex4_rr_rundate2022-03-23,4,rr,413,1843.0368789683841,1843.0368789683841,144.4355049158,55.719619166
ex4_rr_rundate2022-03-23,4,rr,414,1129.113166296299,0.0,74.08753046999999,48.26666667
ex4_rr_rundate2022-03-23,4,rr,415,542.615878552465,0.0,40.58152186000001,20.904265068
ex4_rr_rundate2022-03-23,4,rr,416,173.937696063878,0.0,5.476895686999995,5.476895687
ex4_rr_rundate2022-03-23,4,rr,417,2427.0332397516167,2427.0332397516167,167.14196179279998,73.186124456
ex4_rr_rundate2022-03-23,4,rr,418,293.709212608621,0.0,14.198913614999995,8.198913615
ex4_rr_rundate2022-03-23,4,rr,419,888.6445716087889,0.0,47.65012186499999,37.53191459
ex4_rr_rundate2022-03-23,4,rr,420,1316.4734704799187,372.37777552376514,84.08669124389999,44.44402778
ex4_rr_rundate2022-03-23,4,rr,421,2304.5470878026335,2304.5470878026335,161.9106126997,69.16200976900001
ex4_rr_rundate2022-03-23,4,rr,422,944.0956949561535,0.0,64.58152186000001,34.58152186
ex4_rr_rundate2022-03-23,4,rr,423,677.9569547245369,0.0,28.679927500999995,28.679927501
ex4_rr_rundate2022-03-23,4,rr,424,674.2620559514689,0.0,32.24520393099999,31.96182667
ex4_rr_rundate2022-03-23,4,rr,425,413.83398931011476,413.83398931011476,105.974558949,30.74966073
ex4_rr_rundate2022-03-23,4,rr,426,276.312392711609,0.0,7.318511947999994,7.318511948
ex4_rr_rundate2022-03-23,4,rr,427,1221.4151588825018,0.0,56.538235278,52.781224965999996
ex4_rr_rundate2022-03-23,4,rr,428,1637.0112596133479,337.2305367064816,74.61939435760002,65.082065635
ex4_rr_rundate2022-03-23,4,rr,429,249.864885342296,0.0,7.494825660000004,7.49482566
ex4_rr_rundate2022-03-23,4,rr,430,1522.0068155309152,0.0,67.18612445599999,61.186124456
ex4_rr_rundate2022-03-23,4,rr,431,852.0552801659329,0.0,41.65012186499999,37.53191459
ex4_rr_rundate2022-03-23,4,rr,432,521.5878089324601,0.0,27.030815000999993,23.586441620000002
ex4_rr_rundate2022-03-23,4,rr,433,213.195846974466,0.0,8.15627938,8.15627938
ex4_rr_rundate2022-03-23,4,rr,434,2908.4834233348506,2908.4834233348506,221.39877455700002,119.53751889
ex4_rr_rundate2022-03-23,4,rr,435,833.314652469689,0.0,27.979855625,20.877460834
ex4_rr_rundate2022-03-23,4,rr,436,516.388638139216,0.0,17.546718436000006,14.83286764
ex4_rr_rundate2022-03-23,4,rr,437,1594.0523032002213,379.37280884608555,76.64398840569999,59.53751889
ex4_rr_rundate2022-03-23,4,rr,438,255.33797869718,0.0,7.467738413000006,7.467738413
ex4_rr_rundate2022-03-23,4,rr,439,1210.980188431449,0.0,54.222808361999995,41.80302991
ex4_rr_rundate2022-03-23,4,rr,440,665.318042148937,0.0,30.573327867000003,30.353685238
ex4_rr_rundate2022-03-23,4,rr,441,1485.659803272387,0.0,68.537859669,59.53751889
ex4_rr_rundate2022-03-23,4,rr,442,950.9980424790169,0.0,67.31851194800001,29.94232708
ex4_rr_rundate2022-03-23,4,rr,443,1539.0760454046135,1539.0760454046135,136.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,444,243.728570897212,0.0,7.611883319,7.611883319
ex4_rr_rundate2022-03-23,4,rr,445,2442.8662923319125,2442.8662923319125,194.69900093180001,98.999231486
ex4_rr_rundate2022-03-23,4,rr,446,1093.85093175829,0.0,45.46018179399999,45.460181794
ex4_rr_rundate2022-03-23,4,rr,447,276.312392711609,0.0,7.318511947999994,7.318511948
ex4_rr_rundate2022-03-23,4,rr,448,833.438524666716,0.0,33.979855625,20.877460834
ex4_rr_rundate2022-03-23,4,rr,449,1522.0068155309148,0.0,67.31186014100001,61.311860141
ex4_rr_rundate2022-03-23,4,rr,450,1214.679225525183,0.0,57.46018179399999,51.460181794
ex4_rr_rundate2022-03-23,4,rr,451,756.044157662909,0.0,43.04443728000001,29.722140251
ex4_rr_rundate2022-03-23,4,rr,452,2369.851364901881,2369.851364901881,186.8990009318,92.999231486
ex4_rr_rundate2022-03-23,4,rr,453,179.637929454877,0.0,7.710116201999995,7.710116202
ex4_rr_rundate2022-03-23,4,rr,454,245.599883785544,0.0,8.245203931000006,8.245203931
ex4_rr_rundate2022-03-23,4,rr,455,1726.7904951344149,1726.7904951344149,172.3103030301,81.777156177
ex4_rr_rundate2022-03-23,4,rr,456,1093.85093175829,0.0,45.46018179399999,45.460181794
ex4_rr_rundate2022-03-23,4,rr,457,1644.8874997394787,302.01987467997657,77.91061269970001,63.162009769
ex4_rr_rundate2022-03-23,4,rr,458,990.832882978715,0.0,47.02906906999999,35.02906907
ex4_rr_rundate2022-03-23,4,rr,459,1368.4439183051488,0.0,69.069236822,56.83286764
ex4_rr_rundate2022-03-23,4,rr,460,377.356845711857,0.0,11.722140250999999,11.722140250999999
ex4_rr_rundate2022-03-23,4,rr,461,633.0930909562013,633.0930909562013,116.69900093180001,38.999231486
ex4_rr_rundate2022-03-23,4,rr,462,2478.258247771615,2478.258247771615,162.4439884057,74.187683389
ex4_rr_rundate2022-03-23,4,rr,463,1530.4208538659602,572.8317213428963,89.51969072310001,48.092069787
ex4_rr_rundate2022-03-23,4,rr,464,1871.3684702981386,670.5652370471488,91.1054181833,43.311860141
ex4_rr_rundate2022-03-23,4,rr,465,915.3490971809281,0.0,67.467738413,31.467738413
ex4_rr_rundate2022-03-23,4,rr,466,572.397940369515,0.0,23.722140251,23.722140251
ex4_rr_rundate2022-03-23,4,rr,467,1539.0760454046135,1539.0760454046135,136.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,468,240.878954790344,0.0,6.8003243889999965,6.800324389
ex4_rr_rundate2022-03-23,4,rr,469,1539.0760454046135,1539.0760454046135,136.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,470,509.43769452288996,0.0,20.198913614999995,20.198913615000002
ex4_rr_rundate2022-03-23,4,rr,471,444.08859499049197,0.0,18.989129930000004,12.98912993
ex4_rr_rundate2022-03-23,4,rr,472,2427.0332397516167,2427.0332397516167,161.14196179279998,73.186124456
ex4_rr_rundate2022-03-23,4,rr,473,1223.189503273127,0.0,52.781224965999996,52.781224965999996
ex4_rr_rundate2022-03-23,4,rr,474,756.044157662909,0.0,31.044437279999997,29.722140251
ex4_rr_rundate2022-03-23,4,rr,475,276.933466682987,0.0,9.824423945000007,9.824423945
ex4_rr_rundate2022-03-23,4,rr,476,2275.39033237865,2275.39033237865,158.998774557,71.53751889
ex4_rr_rundate2022-03-23,4,rr,477,1683.1065526260875,1683.1065526260875,141.8990009318,62.999231486
ex4_rr_rundate2022-03-23,4,rr,478,1600.284250371589,312.4040108765618,67.91969072309999,48.092069787
ex4_rr_rundate2022-03-23,4,rr,479,217.740957859061,0.0,12.594898213999997,6.594898214
ex4_rr_rundate2022-03-23,4,rr,480,1683.1065526260875,1683.1065526260875,141.8990009318,62.999231486
ex4_rr_rundate2022-03-23,4,rr,481,173.937696063878,0.0,5.736752687999996,5.736752688
ex4_rr_rundate2022-03-23,4,rr,482,413.83398931011476,413.83398931011476,97.85190849700001,29.11685269
ex4_rr_rundate2022-03-23,4,rr,483,692.520167781424,0.0,29.76499376999999,23.76499377
ex4_rr_rundate2022-03-23,4,rr,484,755.841690386015,0.0,37.31851194800001,23.94232708
ex4_rr_rundate2022-03-23,4,rr,485,1676.902882038398,661.9877643120476,84.94196179280002,49.186124456
ex4_rr_rundate2022-03-23,4,rr,486,135.302637356042,0.0,4.890789337000001,4.890789337
ex4_rr_rundate2022-03-23,4,rr,487,786.14633591583,0.0,36.57332786699999,30.353685238
ex4_rr_rundate2022-03-23,4,rr,488,1131.429571383956,357.473170176052,69.70805993689999,43.467738413
ex4_rr_rundate2022-03-23,4,rr,489,375.84447709935,0.0,14.068437770999992,14.068437771
ex4_rr_rundate2022-03-23,4,rr,490,1625.737829109416,363.0585475247542,69.50541818330001,61.311860141
ex4_rr_rundate2022-03-23,4,rr,491,1683.1065526260875,1683.1065526260875,141.8990009318,62.999231486
ex4_rr_rundate2022-03-23,4,rr,492,1644.8874997394787,302.01987467997657,71.91061269970001,63.162009769
ex4_rr_rundate2022-03-23,4,rr,493,1539.0760454046135,1539.0760454046135,130.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,494,1955.3802180854293,1007.0839550164134,100.7054181833,43.311860141
ex4_rr_rundate2022-03-23,4,rr,495,1111.3022604266007,0.0,56.54504368100001,43.979875559999996
ex4_rr_rundate2022-03-23,4,rr,496,525.536102786589,0.0,25.044437279999997,17.722140251
ex4_rr_rundate2022-03-23,4,rr,497,1491.19999957426,1491.19999957426,125.47725870400001,50.36712208
ex4_rr_rundate2022-03-23,4,rr,498,472.848403080034,0.0,26.19891361500001,20.198913615000002
ex4_rr_rundate2022-03-23,4,rr,499,1384.400315289627,0.0,62.63717855499999,43.979875559999996
ex4_rr_rundate2022-03-23,4,rr,500,223.145722054687,0.0,12.222808361999995,6.222808362
ex4_rr_rundate2022-03-23,4,rr,501,339.17476171996304,0.0,11.073730041000005,8.7038975
ex4_rr_rundate2022-03-23,4,rr,502,1522.3003389111675,755.9684351264275,86.1787896799,56.137530523
ex4_rr_rundate2022-03-23,4,rr,503,991.029621311092,0.0,47.546278728999994,35.02906907
ex4_rr_rundate2022-03-23,4,rr,504,385.514245686837,0.0,12.630303351999999,12.630303352
ex4_rr_rundate2022-03-23,4,rr,505,512.23814453379,0.0,20.904265068,20.904265068
ex4_rr_rundate2022-03-23,4,rr,506,2427.0332397516167,2427.0332397516167,150.4439884057,74.187683389
ex4_rr_rundate2022-03-23,4,rr,507,2352.556503051342,2352.556503051342,141.9769868614,67.674605278
ex4_rr_rundate2022-03-23,4,rr,508,1539.0760454046135,1539.0760454046135,124.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,509,1090.432517027779,0.0,55.719619166,43.719619166
ex4_rr_rundate2022-03-23,4,rr,510,919.2264523342867,0.0,59.72214025100001,35.722140251
ex4_rr_rundate2022-03-23,4,rr,511,2631.2737921569233,2631.2737921569233,154.20668532550002,77.082065635
ex4_rr_rundate2022-03-23,4,rr,512,792.7411300502159,0.0,43.53351001499999,29.073730041
ex4_rr_rundate2022-03-23,4,rr,513,1713.647199233994,670.7413429607772,79.1054181833,61.311860141
ex4_rr_rundate2022-03-23,4,rr,514,2955.663552510197,2955.663552510197,158.2439884057,80.187683389
ex4_rr_rundate2022-03-23,4,rr,515,939.4680661414936,0.0,52.55356267600001,26.187683389
ex4_rr_rundate2022-03-23,4,rr,516,1395.3924607013134,1281.4467977956065,94.9080599369,43.467738413
ex4_rr_rundate2022-03-23,4,rr,517,996.7681882497652,51.31053286069326,56.52152874999999,45.162009769
ex4_rr_rundate2022-03-23,4,rr,518,852.0552801659329,0.0,41.65012186499999,37.53191459
ex4_rr_rundate2022-03-23,4,rr,519,1539.0760454046135,1539.0760454046135,124.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,520,915.3490971809279,0.0,48.94066602699999,34.309536109999996
ex4_rr_rundate2022-03-23,4,rr,521,1750.2364906768498,670.7413429607772,73.1054181833,61.311860141
ex4_rr_rundate2022-03-23,4,rr,522,647.94441056461,0.0,34.53963489200001,16.06699676
ex4_rr_rundate2022-03-23,4,rr,523,255.33797869718,0.0,12.860577050000003,6.86057705
ex4_rr_rundate2022-03-23,4,rr,524,259.327533946253,0.0,13.093338846999998,7.093338847
ex4_rr_rundate2022-03-23,4,rr,525,1032.338927165843,0.0,46.781224965999996,46.781224965999996
ex4_rr_rundate2022-03-23,4,rr,526,2478.258247771615,2478.258247771615,145.7106126997,75.16200976900001
ex4_rr_rundate2022-03-23,4,rr,527,654.563244335082,0.0,38.823131241,32.187683389
ex4_rr_rundate2022-03-23,4,rr,528,1973.0867421812018,1202.6807892285788,97.5934331906,36.78653828
ex4_rr_rundate2022-03-23,4,rr,529,2676.946263404616,2676.946263404616,148.13778979100005,77.02906907
ex4_rr_rundate2022-03-23,4,rr,530,1459.6157961477934,521.7307534797134,61.402396942999985,46.309536109999996
ex4_rr_rundate2022-03-23,4,rr,531,351.33742518054703,0.0,26.001313277999998,20.001313277999998
ex4_rr_rundate2022-03-23,4,rr,532,1744.434565415591,713.2127723320459,75.5106126997,63.162009769
ex4_rr_rundate2022-03-23,4,rr,533,395.230725299585,0.0,23.357021349000007,10.00760111
ex4_rr_rundate2022-03-23,4,rr,534,1557.5832795371625,661.9877643120476,72.94196179280002,55.186124456
ex4_rr_rundate2022-03-23,4,rr,535,479.52929767440605,0.0,25.53351001499999,14.7038975
ex4_rr_rundate2022-03-23,4,rr,536,948.5425391969036,568.3867114837576,71.85979080940001,30.353685238
ex4_rr_rundate2022-03-23,4,rr,537,994.851888269012,366.503675741483,57.7935630195,35.073730041
ex4_rr_rundate2022-03-23,4,rr,538,1343.573830566395,801.7044927729179,70.13778979099999,41.02906907
ex4_rr_rundate2022-03-23,4,rr,539,223.145722054687,0.0,12.222808361999995,6.222808362
ex4_rr_rundate2022-03-23,4,rr,540,1597.1052932628168,695.4983840732367,74.3639248561,37.05967522
ex4_rr_rundate2022-03-23,4,rr,541,1639.9685947979042,964.0446541834037,75.08272793200001,56.83286764
ex4_rr_rundate2022-03-23,4,rr,542,1539.0760454046135,1539.0760454046135,118.597571421,54.30582417
ex4_rr_rundate2022-03-23,4,rr,543,2670.0323029438587,2670.0323029438587,182.8231510626,103.710116202
ex4_rr_rundate2022-03-23,4,rr,544,677.956954724537,0.0,25.467738413000006,25.467738413
ex4_rr_rundate2022-03-23,4,rr,545,1440.099594493714,250.7948666599782,57.34196179279999,55.186124456
ex4_rr_rundate2022-03-23,4,rr,546,756.044157662909,0.0,39.20443652,27.20443652
ex4_rr_rundate2022-03-23,4,rr,547,799.296452967792,0.0,46.78563208700001,29.476895687
ex4_rr_rundate2022-03-23,4,rr,548,525.536102786589,0.0,25.04443728000001,17.722140251
ex4_rr_rundate2022-03-23,4,rr,549,538.1007325269541,0.0,25.31851194800001,17.94232708
ex4_rr_rundate2022-03-23,4,rr,550,252.506970181974,0.0,14.13753052300001,8.137530523
ex4_rr_rundate2022-03-23,4,rr,551,1385.5599657932253,302.01987467997657,53.91061269970001,51.162009769
ex4_rr_rundate2022-03-23,4,rr,552,179.637929454877,0.0,6.570260496000003,6.570260496
ex4_rr_rundate2022-03-23,4,rr,553,1265.0401194533074,1265.0401194533074,76.04398840569999,26.187683389
