method,example,orderid,ordercompleted,orderdist,ordershortestdist,orderdetour,ordertime,ordershortesttime,orderdelay
abcg,4,323,1,653.1320501,651.3577057,0.002724071,46.78122497,28.78122497,0.62540771
abcg,4,324,1,1042.905856,1040.868426,0.001957433,49.18612446,43.18612446,0.138933513
abcg,4,325,1,1368.443918,1364.211363,0.003102566,75.06923682,56.83286764,0.32087716
abcg,4,326,1,1296.799276,1249.859678,0.037555895,60.09206979,42.09206979,0.427633996
abcg,4,327,1,243.7285709,243.7285709,0,13.61188332,7.611883319,0.788241195
abcg,4,328,1,660.9158607,650.1486318,0.016561181,35.54671844,20.83286764,0.706280626
abcg,4,329,0,,,,,,
abcg,4,330,1,959.7502327,639.7395193,0.50022033,51.43417667,27.20443652,0.890653998
abcg,4,331,1,846.0830649,788.7169795,0.072733423,41.76499377,24.42,0.710278205
abcg,4,332,1,1540.72697,1538.477491,0.001462146,72.63030335,65.08206564,0.115980303
abcg,4,333,1,980.1277293,704.267573,0.391697938,73.03207959,35.76499377,1.041998946
abcg,4,334,1,1029.264424,969.7069722,0.061417989,61.46773841,43.46773841,0.414100219
abcg,4,335,1,907.0159228,731.255281,0.240354697,52.6799275,28.6799275,0.836822199
abcg,4,336,1,496.78456,496.78456,0,32.2799422,20.2799422,0.591717663
abcg,4,337,1,346.510867,332.583665,0.041875785,21.51570639,11.53751889,0.864846905
abcg,4,338,1,1045.239561,818.8787098,0.276427813,57.20443652,39.20443652,0.459131711
abcg,4,339,0,,,,,,
abcg,4,340,1,853.0403746,853.0375549,3.31E-06,40.6799275,34.6799275,0.173010742
abcg,4,341,1,1221.990573,1162.433121,0.051235164,67.46773841,49.46773841,0.363873518
abcg,4,342,1,484.3969467,308.6391246,0.569460603,30.86057705,11.10251669,1.779601951
abcg,4,343,1,859.208161,840.6941626,0.022022275,35.94232708,23.94232708,0.501204413
abcg,4,344,1,377.3568457,377.3568457,0,17.47689569,11.47689569,0.522789451
abcg,4,345,1,740.8893516,725.2879329,0.021510655,35.66783867,23.66783867,0.507017146
abcg,4,346,1,485.2423363,485.2423363,0,32.89976935,20.89976935,0.574169016
abcg,4,347,1,898.2035136,788.6972121,0.13884454,56.22046465,34.23172685,0.642349651
abcg,4,348,0,,,,,,
abcg,4,349,1,915.3191413,915.3191413,1.24E-16,43.46773841,31.46773841,0.381342944
abcg,4,350,1,1100.062709,855.4680012,0.285919178,45.20443652,39.20443652,0.153043904
abcg,4,351,1,852.0552801,851.7395678,0.000370668,53.65012187,37.53191459,0.429453372
abcg,4,352,1,818.4580569,748.8438035,0.092962315,45.2974548,29.58862278,0.530907847
abcg,4,353,1,438.9654634,438.9654634,0,31.09333885,19.09333885,0.628491438
abcg,4,354,1,245.5998838,245.5998838,0,20.24520393,8.245203931,1.455391534
abcg,4,355,1,1336.520357,1198.708057,0.114967359,54.09206979,48.09206979,0.124760694
abcg,4,356,1,1522.006815,1464.64073,0.039167343,79.18612446,61.18612446,0.294184346
abcg,4,357,1,217.8048252,217.7409579,0.000293318,14.22046465,6.594898214,1.156282658
abcg,4,358,1,249.7798995,240.8789548,0.03695194,14.60588034,6.800324389,1.147821119
abcg,4,359,1,810.4527338,764.7451148,0.059768435,45.61798304,32.13753052,0.419461368
abcg,4,360,1,677.9569548,677.9541351,4.16E-06,31.46773841,25.46773841,0.23559218
abcg,4,361,1,1093.850932,1053.046955,0.038748488,56.46671945,44.46671945,0.269864747
abcg,4,362,1,246.8461583,246.8461583,0,19.14647026,7.146470262,1.679150624
abcg,4,363,1,810.4527338,764.7451148,0.059768435,45.61798304,32.13753052,0.419461368
abcg,4,364,1,385.5142457,385.5142457,0,18.63030335,12.63030335,0.475047973
abcg,4,365,1,1209.126557,1144.790392,0.056199078,82.78122497,55.71961917,0.485674637
abcg,4,366,1,693.4737276,356.9612022,0.942714568,43.03207959,17.33178681,1.482841502
abcg,4,367,1,578.1765383,564.3817699,0.024442264,26.7038975,17.07373004,0.564034188
abcg,4,368,1,1510.520007,710.4952758,1.126009923,89.76499377,38.58416597,1.326472311
abcg,4,369,1,1640.117384,1582.751299,0.036244535,85.18612446,61.18612446,0.392245794
abcg,4,370,1,748.4083551,736.1670054,0.016628495,29.94232708,23.94232708,0.250602207
abcg,4,371,1,795.5436625,795.449771,0.000118036,41.72214025,29.72214025,0.403739431
abcg,4,372,1,230.5080549,230.5080549,0,15.20443652,9.20443652,0.651859567
abcg,4,373,1,1502.444759,1338.034753,0.122874242,60.09206979,48.09206979,0.249521388
abcg,4,374,1,385.5142457,385.5142457,0,22.14417072,15.13462963,0.463145862
abcg,4,375,0,,,,,,
abcg,4,376,1,651.3577057,651.3577057,0,38.19891361,26.19891362,0.458034259
abcg,4,377,1,1640.117384,1582.751299,0.036244535,85.18612446,61.18612446,0.392245794
abcg,4,378,1,468.6710454,461.1643399,0.016277723,27.25619282,15.25619282,0.786565832
abcg,4,379,1,579.6426963,564.3817699,0.027040077,23.07373004,17.07373004,0.351417059
abcg,4,380,1,274.0342071,274.0342071,0,16.14914187,10.14914187,0.591182986
abcg,4,381,1,824.4542637,755.3311545,0.091513648,37.61695119,26.40658722,0.424529072
abcg,4,382,1,653.1320501,651.3577057,0.002724071,38.19891361,26.19891362,0.458034259
abcg,4,383,1,982.108036,809.6406851,0.21301715,68.62009215,44.62009215,0.537874281
abcg,4,384,1,249.7798995,240.8789548,0.03695194,14.60588034,6.800324389,1.147821119
abcg,4,385,1,546.8616173,541.8887831,0.009176854,33.2974548,20.44402778,0.628713048
abcg,4,386,1,245.5998838,245.5998838,0,20.24520393,8.245203931,1.455391534
abcg,4,387,1,748.4083551,736.1670054,0.016628495,33.05051833,21.05051833,0.570057222
abcg,4,388,1,245.5998838,245.5998838,0,20.24520393,8.245203931,1.455391534
abcg,4,389,1,239.6481888,239.6481888,0,19.97481142,7.974811415,1.504737777
abcg,4,390,1,796.1874766,783.4286109,0.016285933,42.35368524,30.35368524,0.395339146
abcg,4,391,1,1115.052626,1113.223911,0.00164272,53.54627873,41.02906907,0.305081493
abcg,4,392,0,,,,,,
abcg,4,393,1,251.282207,249.8648853,0.005672352,14.35957378,7.49482566,0.915931661
abcg,4,394,1,339.7397,336.3135528,0.01018736,20.24520393,14.24520393,0.421194391
abcg,4,395,0,,,,,,
abcg,4,396,1,1558.596107,1501.230021,0.038212722,81.16200977,63.16200977,0.284981432
abcg,4,397,1,572.6460663,572.6460663,0,23.02906907,17.02906907,0.352338697
abcg,4,398,0,,,,,,
abcg,4,399,1,251.282207,249.8648853,0.005672352,14.35957378,7.49482566,0.915931661
abcg,4,400,1,249.7798995,240.8789548,0.03695194,14.60588034,6.800324389,1.147821119
abcg,4,401,0,,,,,,
abcg,4,402,0,,,,,,
abcg,4,403,1,334.3316596,334.3316596,0,14.87746083,8.877460834,0.675868935
abcg,4,404,1,1079.495148,1077.457718,0.00189096,53.28421804,47.28421804,0.126892233
abcg,4,405,1,245.5998838,245.5998838,0,14.24520393,8.245203931,0.727695767
abcg,4,406,0,,,,,,
abcg,4,407,1,1079.495148,1077.457718,0.00189096,51.16200977,45.16200977,0.132855026
abcg,4,408,1,176.1315296,176.1315296,0,11.65012187,5.650121865,1.061923998
abcg,4,409,1,472.2198345,459.8546127,0.026889416,23.07373004,14.7038975,0.569225441
abcg,4,410,1,1033.18378,1015.555462,0.017358302,51.46018179,39.46018179,0.304104022
abcg,4,411,0,,,,,,
abcg,4,412,1,179.6379295,179.6379295,0,13.7101162,7.710116202,0.778198388
abcg,4,413,0,,,,,,
abcg,4,414,1,1182.466703,1120.917639,0.054909533,74.08753047,48.26666667,0.534962648
abcg,4,415,1,542.6158785,500.4879964,0.084173611,28.58152186,20.90426507,0.367257914
abcg,4,416,1,173.9376961,173.9376961,0,11.47689569,5.476895687,1.095511097
abcg,4,417,0,,,,,,
abcg,4,418,1,293.7092126,293.7092126,0,14.19891361,8.198913615,0.731804271
abcg,4,419,1,888.6445715,888.3288592,0.0003554,47.65012186,37.53191459,0.269589425
abcg,4,420,0,,,,,,
abcg,4,421,0,,,,,,
abcg,4,422,1,982.3948952,844.0663773,0.163883459,76.58152186,34.58152186,1.214521448
abcg,4,423,1,677.9569548,677.9541351,4.16E-06,40.6799275,28.6799275,0.4184111
abcg,4,424,1,674.262056,591.3348114,0.14023738,44.24520393,31.96182667,0.384313994
abcg,4,425,0,,,,,,
abcg,4,426,1,278.365631,276.3123927,0.007430858,19.91243172,7.318511948,1.720830664
abcg,4,427,1,1221.415159,1219.377729,0.001670877,68.53823528,52.78122497,0.298534381
abcg,4,428,0,,,,,,
abcg,4,429,1,251.282207,249.8648853,0.005672352,14.35957378,7.49482566,0.915931661
abcg,4,430,0,,,,,,
abcg,4,431,1,852.0552801,851.7395678,0.000370668,53.65012186,37.53191459,0.429453372
abcg,4,432,1,504.7020992,484.7189814,0.041226192,29.58644162,23.58644162,0.254383433
abcg,4,433,1,213.195847,213.195847,0,20.15627938,8.15627938,1.471259068
abcg,4,434,0,,,,,,
abcg,4,435,1,833.3146525,763.9421985,0.090808512,27.97985563,20.87746083,0.340194378
abcg,4,436,1,517.8503599,512.4717948,0.010495339,29.54671844,14.83286764,0.991976141
abcg,4,437,1,1426.434597,1385.63062,0.029447947,71.53751889,59.53751889,0.201553579
abcg,4,438,1,255.3379787,255.3379787,0,19.46773841,7.467738413,1.606912205
abcg,4,439,1,1221.162224,1189.595938,0.0265353,54.22280836,41.80302991,0.297102351
abcg,4,440,1,917.7119109,665.3180421,0.379358221,66.57332787,30.35368524,1.193253549
abcg,4,441,0,,,,,,
abcg,4,442,1,948.5124394,931.3233575,0.018456621,43.31851195,29.94232708,0.44673164
abcg,4,443,0,,,,,,
abcg,4,444,1,243.8448787,243.7285709,0.000477202,15.89808767,7.611883319,1.088587936
abcg,4,445,0,,,,,,
abcg,4,446,1,1093.850932,1053.046955,0.038748488,57.46018179,45.46018179,0.263967268
abcg,4,447,1,278.365631,276.3123927,0.007430858,19.91243172,7.318511948,1.720830664
abcg,4,448,1,828.5954225,763.9421985,0.084631042,32.87746083,20.87746083,0.574782542
abcg,4,449,0,,,,,,
abcg,4,450,1,1214.679226,1173.875249,0.034760062,69.46018179,51.46018179,0.349785006
abcg,4,451,1,761.0791326,756.0441577,0.006659631,53.72214025,29.72214025,0.807478863
abcg,4,452,0,,,,,,
abcg,4,453,1,179.6379295,179.6379295,0,19.7101162,7.710116202,1.556396776
abcg,4,454,1,245.5998838,245.5998838,0,20.24520393,8.245203931,1.455391534
abcg,4,455,0,,,,,,
abcg,4,456,1,1093.850932,1053.046955,0.038748488,57.46018179,45.46018179,0.263967268
abcg,4,457,0,,,,,,
abcg,4,458,1,1028.03257,990.7389916,0.037642183,47.54627873,35.02906907,0.357337777
abcg,4,459,1,1368.443918,1364.211363,0.003102566,69.06923682,56.83286764,0.215304448
abcg,4,460,1,377.3568457,377.3568457,0,17.72214025,11.72214025,0.511851921
abcg,4,461,0,,,,,,
abcg,4,462,0,,,,,,
abcg,4,463,0,,,,,,
abcg,4,464,0,,,,,,
abcg,4,465,1,915.3191413,915.3191413,1.24E-16,43.46773841,31.46773841,0.381342944
abcg,4,466,1,572.3979404,572.3979404,0,35.72214025,23.72214025,0.505856549
abcg,4,467,0,,,,,,
abcg,4,468,1,249.7798995,240.8789548,0.03695194,14.60588034,6.800324389,1.147821119
abcg,4,469,0,,,,,,
abcg,4,470,1,509.4376945,509.4376945,0,32.19891362,20.19891362,0.594091357
abcg,4,471,1,444.088595,442.0215432,0.00467636,18.98912993,12.98912993,0.461924704
abcg,4,472,0,,,,,,
abcg,4,473,1,1221.415159,1219.377729,0.001670877,68.53823528,52.78122497,0.298534381
abcg,4,474,1,756.0441577,756.0441577,0,43.04443728,29.72214025,0.448228052
abcg,4,475,1,276.9334667,276.9334667,0,21.82442395,9.824423945,1.221445661
abcg,4,476,0,,,,,,
abcg,4,477,0,,,,,,
abcg,4,478,0,,,,,,
abcg,4,479,1,217.7409579,217.7409579,0,12.59489821,6.594898214,0.909794178
abcg,4,480,0,,,,,,
abcg,4,481,1,173.9376961,173.9376961,0,11.73675269,5.736752688,1.045887861
abcg,4,482,0,,,,,,
abcg,4,483,1,692.5201677,688.6033244,0.005688098,29.76499377,23.76499377,0.252472189
abcg,4,484,1,748.4083551,736.1670054,0.016628495,29.94232708,23.94232708,0.250602207
abcg,4,485,0,,,,,,
abcg,4,486,1,135.3026374,135.3026374,0,10.89078934,4.890789337,1.226795837
abcg,4,487,1,796.1874766,783.4286109,0.016285933,36.35368524,30.35368524,0.197669573
abcg,4,488,1,1029.264424,969.7069722,0.061417989,49.46773841,43.46773841,0.138033406
abcg,4,489,1,376.3829865,374.8399551,0.004116507,22.15295621,14.06843777,0.574656445
abcg,4,490,0,,,,,,
abcg,4,491,0,,,,,,
abcg,4,492,0,,,,,,
abcg,4,493,0,,,,,,
abcg,4,494,1,1352.70711,1084.734371,0.247039963,62.46671945,43.31186014,0.442254367
abcg,4,495,1,1102.137811,1079.150142,0.021301641,56.54504368,43.97987556,0.285702676
abcg,4,496,1,530.5710777,525.5361028,0.009580645,23.72214025,17.72214025,0.33855956
abcg,4,497,0,,,,,,
abcg,4,498,1,472.8484031,472.8484031,1.20E-16,26.19891362,20.19891362,0.297045678
abcg,4,499,0,,,,,,
abcg,4,500,1,223.1457221,223.1457221,0,12.22280836,6.222808362,0.964194886
abcg,4,501,1,334.3316596,334.3316596,0,14.7038975,8.7038975,0.689346353
abcg,4,502,0,,,,,,
abcg,4,503,1,991.0296214,990.7389916,0.000293346,47.54627873,35.02906907,0.357337777
abcg,4,504,1,394.4151904,385.5142457,0.023088498,23.08206564,12.63030335,0.827514747
abcg,4,505,1,535.8303327,512.2381446,0.04605707,32.90426507,20.90426507,0.574045534
abcg,4,506,0,,,,,,
abcg,4,507,0,,,,,,
abcg,4,508,0,,,,,,
abcg,4,509,1,1090.402561,1090.402561,9.17E-11,55.71961917,43.71961917,0.274476316
abcg,4,510,1,1010.778439,917.9346899,0.101144177,55.04443728,35.72214025,0.540905357
abcg,4,511,0,,,,,,
abcg,4,512,1,797.8055259,769.89822,0.036248046,41.07373004,29.07373004,0.412743738
abcg,4,513,0,,,,,,
abcg,4,514,0,,,,,,
abcg,4,515,1,949.8832768,903.6000853,0.05122088,38.18768339,26.18768339,0.458230681
abcg,4,516,1,1029.264424,969.7069722,0.061417989,55.46773841,43.46773841,0.276066813
abcg,4,517,1,982.0469468,809.6406851,0.212941697,57.16200977,45.16200977,0.265710053
abcg,4,518,1,852.0552801,851.7395678,0.000370668,53.65012186,37.53191459,0.429453372
abcg,4,519,0,,,,,,
abcg,4,520,1,915.3191413,915.3191413,1.24E-16,40.30953611,34.30953611,0.174878494
abcg,4,521,0,,,,,,
abcg,4,522,1,644.6837743,280.6316482,1.297259694,28.5225,16.06699676,0.775222864
abcg,4,523,1,255.3379787,255.3379787,0,12.86057705,6.86057705,0.874562002
abcg,4,524,1,259.3275339,259.3275339,0,13.09333885,7.093338847,0.845864004
abcg,4,525,0,,,,,,
abcg,4,526,0,,,,,,
abcg,4,527,1,868.0663158,654.5632444,0.326176383,38.53785967,32.18768339,0.197285906
abcg,4,528,0,,,,,,
abcg,4,529,0,,,,,,
abcg,4,530,1,1276.564832,1269.205875,0.00579808,52.30953611,46.30953611,0.129562948
abcg,4,531,1,351.3374252,291.7528371,0.204229678,26.00131328,20.00131328,0.299980302
abcg,4,532,0,,,,,,
abcg,4,533,1,361.2456904,361.2456904,0,16.00760111,10.00760111,0.59954428
abcg,4,534,0,,,,,,
abcg,4,535,1,472.2198345,459.8546127,0.026889416,23.07373004,14.7038975,0.569225441
abcg,4,536,1,786.1463359,783.4286109,0.003469014,48.57332787,30.35368524,0.60024483
abcg,4,537,1,877.0933473,853.9893709,0.027054173,50.7038975,35.07373004,0.445637446
abcg,4,538,1,1150.083114,1113.223911,0.033110322,47.54627873,41.02906907,0.158843713
abcg,4,539,1,223.1457221,223.1457221,0,12.22280836,6.222808362,0.964194886
abcg,4,540,0,,,,,,
abcg,4,541,0,,,,,,
abcg,4,542,0,,,,,,
abcg,4,543,0,,,,,,
abcg,4,544,1,677.9569548,677.9541351,4.16E-06,37.46773841,25.46773841,0.471184359
abcg,4,545,0,,,,,,
abcg,4,546,1,756.0441577,756.0441577,-1.50E-16,39.20443652,27.20443652,0.441104523
abcg,4,547,1,792.7933718,771.503013,0.02759595,35.47689569,29.47689569,0.20354925
abcg,4,548,1,530.5710777,525.5361028,0.009580645,23.72214025,17.72214025,0.33855956
abcg,4,549,1,538.1007325,538.1007325,0,25.31851195,17.94232708,0.41110525
abcg,4,550,1,252.5069702,252.5069702,0,14.13753052,8.137530523,0.737324423
abcg,4,551,0,,,,,,
abcg,4,552,1,179.6379295,179.6379295,0,18.5702605,6.570260496,1.826411602
abcg,4,553,1,953.2602209,903.6000853,0.054958091,38.18768339,26.18768339,0.458230681
abcg,4,554,0,,,,,,
abcg,4,555,0,,,,,,
abcg,4,556,0,,,,,,
abcg,4,557,0,,,,,,
abcg,4,558,0,,,,,,
abcg,4,559,1,712.5130419,712.5130419,0,45.16200977,33.16200977,0.361859854
abcg,4,560,1,653.1320501,651.3577057,0.002724071,32.19891362,26.19891362,0.22901713
abcg,4,561,0,,,,,,
abcg,4,562,0,,,,,,
abcg,4,563,0,,,,,,
abcg,4,564,1,575.5920171,419.4163285,0.37236435,44.15627938,19.79042,1.231194658
abcg,4,565,1,853.0403746,853.0375549,3.31E-06,40.6799275,34.6799275,0.173010742
abcg,4,566,1,795.8841462,795.449771,0.000546075,47.72214025,29.72214025,0.605609147
abcg,4,567,1,245.5998838,245.5998838,0,20.24520393,8.245203931,1.455391534
abcg,4,568,0,,,,,,
abcg,4,569,1,257.4150036,248.6026361,0.035447603,17.72214025,7.04443728,1.515763793
abcg,4,570,1,422.6189761,422.6161564,6.67E-06,28.6799275,16.6799275,0.719427588
abcg,4,571,0,,,,,,
abcg,4,572,0,,,,,,
abcg,4,573,0,,,,,,
abcg,4,574,0,,,,,,
abcg,4,575,1,339.1747617,334.3316596,0.014485921,15.97985562,8.877460834,0.800048001
abcg,4,576,0,,,,,,
abcg,4,577,1,748.4083551,736.1670054,0.016628495,33.05051833,21.05051833,0.570057222
abcg,4,578,1,498.106854,498.106854,0,33.27975893,21.27975893,0.563916163
abcg,4,579,1,230.5080549,230.5080549,0,20.89976935,8.89976935,1.34834955
abcg,4,580,0,,,,,,
abcg,4,581,0,,,,,,
abcg,4,582,1,886.1414889,853.9893709,0.037649319,43.53351001,35.07373004,0.241199894
abcg,4,583,0,,,,,,
abcg,4,584,0,,,,,,
abcg,4,585,0,,,,,,
abcg,4,586,0,,,,,,
abcg,4,587,0,,,,,,
abcg,4,588,1,915.3191413,915.3191413,1.24E-16,46.30953611,34.30953611,0.349756988
abcg,4,589,1,230.5080549,230.5080549,0,21.20443652,9.20443652,1.303719133
abcg,4,590,1,684.8129381,652.8940861,0.048888254,36.09206979,30.09206979,0.199388079
abcg,4,591,0,,,,,,
abcg,4,592,0,,,,,,
abcg,4,593,0,,,,,,
abcg,4,594,0,,,,,,
abcg,4,595,1,334.3316596,334.3316596,0,14.87746083,8.877460834,0.675868935
abcg,4,596,0,,,,,,
abcg,4,597,1,833.4385246,763.9421985,0.09097066,27.97985563,20.87746083,0.340194378
abcg,4,598,1,788.0621041,755.3311545,0.043333245,35.54671844,26.40658722,0.346130726
abcg,4,599,0,,,,,,
abcg,4,600,1,368.9787908,368.9787908,0,23.73675269,17.73675269,0.338280637
abcg,4,601,0,,,,,,
abcg,4,602,0,,,,,,
abcg,4,603,0,,,,,,
abcg,4,604,1,748.4083551,736.1670054,0.016628495,27.05051833,21.05051833,0.285028611
abcg,4,605,1,248.6026361,248.6026361,0,13.04443728,7.04443728,0.851735882
abcg,4,606,1,592.1245129,592.0306214,0.000158592,24.22280836,17.80302991,0.36060033
abcg,4,607,1,672.5070509,652.8940861,0.030040041,36.09206979,30.09206979,0.199388079
abcg,4,608,1,488.1270031,486.9491113,0.002418922,26.17966187,20.17966187,0.297329065
abcg,4,609,0,,,,,,
abcg,4,610,0,,,,,,
abcg,4,611,0,,,,,,
abcg,4,612,1,966.3597253,889.4651516,0.08645035,39.05051833,27.05051833,0.44361442
abcg,4,613,1,513.4367391,513.4367391,2.21E-16,27.27975893,21.27975893,0.281958081
abcg,4,614,1,957.8353083,931.3233575,0.028466966,41.94232708,29.94232708,0.400770453
abcg,4,615,0,,,,,,
abcg,4,616,0,,,,,,
abcg,4,617,1,882.8270892,853.9893709,0.03376824,38.63717855,31.97987556,0.208171635
abcg,4,618,1,949.9710331,931.3233575,0.020022772,41.94232708,29.94232708,0.400770453
abcg,4,619,1,677.9569548,677.9541351,4.16E-06,37.46773841,25.46773841,0.471184359
abcg,4,620,0,,,,,,
abcg,4,621,1,472.8484031,472.8484031,1.20E-16,25.18612446,19.18612446,0.312726002
abcg,4,622,1,189.0564065,173.9376961,0.086920264,7.653063473,5.736752688,0.334041031
abcg,4,623,0,,,,,,
abcg,4,624,0,,,,,,
abcg,4,625,1,341.4649688,341.4649688,-1.66E-16,17.66783867,11.66783867,0.514234056
abcg,4,626,0,,,,,,
abcg,4,627,0,,,,,,
abcg,4,628,0,,,,,,
abcg,4,629,1,507.4415216,507.4415216,0,21.20443652,21.20443652,0
abcg,4,630,1,251.282207,249.8648853,0.005672352,14.35957378,7.49482566,0.915931661
abcg,4,631,0,,,,,,
abcg,4,632,0,,,,,,
abcg,4,633,1,795.8841462,795.449771,0.000546075,32.47884398,23.80302991,0.364483601
abcg,4,634,1,946.601159,931.3233575,0.016404401,35.94232708,29.94232708,0.200385227
abcg,4,635,1,339.7397,336.3135528,0.01018736,20.24520393,14.24520393,0.421194391
abcg,4,636,1,252.5069702,252.5069702,0,14.10965128,8.109651283,0.739859186
abcg,4,637,0,,,,,,
abcg,4,638,1,472.5859265,472.5859265,0,26.82313124,20.82313124,0.288141103
abcg,4,639,0,,,,,,
abcg,4,640,0,,,,,,
abcg,4,641,0,,,,,,
abcg,4,642,0,,,,,,
abcg,4,643,0,,,,,,
abcg,4,644,1,579.6426963,564.3817699,0.027040077,23.07373004,17.07373004,0.351417059
abcg,4,645,0,,,,,,
abcg,4,646,0,,,,,,
abcg,4,647,1,343.5116404,334.3316596,0.027457707,13.53351001,8.7038975,0.554879296
abcg,4,648,1,615.4871544,610.6440523,0.007931138,25.31851195,17.94232708,0.41110525
abcg,4,649,0,,,,,,
abcg,4,650,1,509.4376945,509.4376945,0,26.19891362,20.19891362,0.297045678
abcg,4,651,0,,,,,,
abcg,4,652,0,,,,,,
abcg,4,653,1,245.5998838,245.5998838,0,14.24520393,8.245203931,0.727695767
abcg,4,654,1,334.3316596,334.3316596,0,14.7038975,8.7038975,0.689346353
abcg,4,655,0,,,,,,
abcg,4,656,0,,,,,,
abcg,4,657,1,475.2562863,459.8546127,0.033492485,22.15250899,15.05051833,0.471876815
abcg,4,658,1,479.1009592,479.1009592,1.19E-16,25.31186014,19.31186014,0.310689905
abcg,4,659,0,,,,,,
abcg,4,660,1,251.282207,249.8648853,0.005672352,14.35957378,7.49482566,0.915931661
abcg,4,661,0,,,,,,
abcg,4,662,0,,,,,,
abcg,4,663,1,509.4376945,509.4376945,0,26.19891362,20.19891362,0.297045678
abcg,4,664,1,339.1747617,334.3316596,0.014485921,15.97985562,8.877460834,0.800048001
abcg,4,665,1,255.3379787,255.3379787,0,13.46773841,7.467738413,0.803456103
abcg,4,666,0,,,,,,
abcg,4,667,0,,,,,,
abcg,4,668,0,,,,,,
abcg,4,669,0,,,,,,
abcg,4,670,1,659.6095223,650.1486318,0.014551889,26.24294692,20.83286764,0.259689611
abcg,4,671,0,,,,,,
abcg,4,672,0,,,,,,
abcg,4,673,1,215.7284819,215.7284819,0,15.16200977,9.162009769,0.654878149
abcg,4,674,1,176.1315296,176.1315296,0,11.65012186,5.650121865,1.061923998
abcg,4,675,0,,,,,,
abcg,4,676,1,579.6426963,564.3817699,0.027040077,23.07373004,17.07373004,0.351417059
abcg,4,677,0,,,,,,
abcg,4,678,1,248.6026361,248.6026361,0,6.98912993,6.98912993,-1.44E-15
abcg,4,679,0,,,,,,
abcg,4,680,0,,,,,,
abcg,4,681,0,,,,,,
abcg,4,682,0,,,,,,
abcg,4,683,1,615.4871544,610.6440523,0.007931138,19.31851195,17.94232708,0.076700467
abcg,4,684,1,334.3316596,334.3316596,0,8.877460834,8.877460834,4.44E-16
abcg,4,685,0,,,,,,
abcg,4,686,0,,,,,,
abcg,4,687,1,394.4151904,385.5142457,0.023088498,17.08206563,12.63030335,0.352466775
abcg,4,688,0,,,,,,
abcg,4,689,0,,,,,,
abcg,4,690,0,,,,,,
abcg,4,691,1,265.9841254,265.9841254,0,9.297454803,9.297454803,-7.77E-16
abcg,4,692,0,,,,,,
abcg,4,693,0,,,,,,
abcg,4,694,0,,,,,,
abcg,4,695,0,,,,,,
abcg,4,696,1,259.3275339,259.3275339,0,7.093338847,7.093338847,1.78E-15
abcg,4,697,1,259.3275339,259.3275339,0,7.093338847,7.093338847,1.78E-15
abcg,4,698,0,,,,,,
abcg,4,699,0,,,,,,
abcg,4,700,1,334.3316596,334.3316596,0,8.877460834,8.877460834,4.44E-16
abcg,4,701,1,252.5069702,252.5069702,0,8.137530523,8.137530523,1.11E-15
abcg,4,702,0,,,,,,
abcg,4,703,0,,,,,,
abcg,4,704,0,,,,,,
abcg,4,705,1,615.4871544,610.6440523,0.007931138,19.31851195,17.94232708,0.076700467
abcg,4,706,0,,,,,,
abcg,4,707,1,509.4376945,509.4376945,0,20.19891362,20.19891362,-2.48E-10
abcg,4,708,1,249.8648853,249.8648853,0,7.49482566,7.49482566,4.44E-16
abcg,4,709,1,65.96489919,65.96489919,0,1.75,1.75,0
abcg,4,710,1,339.1747617,334.3316596,0.014485921,9.979855625,8.877460834,0.124179066
abcg,4,711,0,,,,,,
abcg,4,712,1,475.2562863,459.8546127,0.033492485,17.07373004,14.7038975,0.161170366
abcg,4,713,0,,,,,,
abcg,4,714,1,179.6379295,179.6379295,0,6.570260496,6.570260496,4.44E-16
abcg,4,715,0,,,,,,
abcg,4,716,0,,,,,,
abcg,4,717,0,,,,,,
abcg,4,718,0,,,,,,
abcg,4,719,0,,,,,,
abcg,4,720,0,,,,,,
abcg,4,721,0,,,,,,
abcg,4,722,0,,,,,,
abcg,4,723,0,,,,,,
abcg,4,724,0,,,,,,
abcg,4,725,1,339.1747617,334.3316596,0.014485921,9.979855625,8.877460834,0.124179066
abcg,4,726,0,,,,,,
abcg,4,727,1,312.0034301,270.9805777,0.151386689,8.187683389,8.187683389,0
abcg,4,728,0,,,,,,
abcg,4,729,0,,,,,,
abcg,4,730,0,,,,,,
abcg,4,731,0,,,,,,
abcg,4,732,0,,,,,,
abcg,4,733,0,,,,,,
abcg,4,734,1,377.3568457,377.3568457,0,11.47689569,11.47689569,-2.61E-10
abcg,4,735,0,,,,,,
abcg,4,736,0,,,,,,
abcg,4,737,0,,,,,,
abcg,4,738,0,,,,,,
abcg,4,739,0,,,,,,
abcg,4,740,0,,,,,,
abcg,4,741,0,,,,,,
abcg,4,742,1,339.1747617,334.3316596,0.014485921,9.979855625,8.877460834,0.124179066
abcg,4,743,1,339.7397,336.3135528,0.01018736,14.24520393,14.24520393,7.02E-11
abcg,4,744,0,,,,,,
abcg,4,745,0,,,,,,
abcg,4,746,0,,,,,,
abcg,4,747,0,,,,,,
abcg,4,748,0,,,,,,
abcg,4,749,0,,,,,,
abcg,4,750,0,,,,,,
abcg,4,751,0,,,,,,
abcg,4,752,0,,,,,,
abcg,4,753,0,,,,,,
abcg,4,754,1,287.3163387,287.3163387,0,10.5722728,10.5722728,6.66E-16
abcg,4,755,0,,,,,,
