method,example,driverid,emptymiles,ordermiles,percentempty
otd,4,1811,275.5801174000118,275.5801174,0.5000000000000108
otd,4,1867,86.96884805001731,260.90654415,0.25000000000003736
otd,4,1868,86.96884805001731,434.84424025,0.16666666666669433
otd,4,1912,276.9334667000786,276.9334667,0.500000000000071
otd,4,1964,97.90307086666667,1076.9337795333333,0.08333333333333333
otd,4,1966,0.0,587.4184252,0.0
otd,4,1967,0.0,587.4184252000001,0.0
otd,4,1975,0.0,587.4184252000001,0.0
otd,4,1996,0.0,587.4184252,0.0
otd,4,2041,0.0,1174.8368504,0.0
otd,4,2043,0.0,587.4184252000001,0.0
otd,4,2058,0.0,587.4184252,0.0
otd,4,2072,0.0,1174.8368504,0.0
otd,4,2074,0.0,587.4184252000001,0.0
otd,4,2093,0.0,587.4184252000001,0.0
otd,4,2110,0.0,227.8905654,0.0
otd,4,2132,0.0,406.8382992,0.0
otd,4,2163,195.4859589,602.1275198,0.2450885850357183
otd,4,2214,143.65816935,430.97450805000005,0.25
otd,4,2240,135.3026374,135.3026374,0.5
otd,4,2328,0.0,574.6326774,0.0
otd,4,2412,186.33241195,558.9972358499999,0.25
otd,4,2417,186.33241195,558.9972358499999,0.25
otd,4,2422,372.6648239,372.6648239,0.5
otd,4,2433,372.6648239,372.6648239,0.5
otd,4,2461,239.6481888000681,239.6481888,0.500000000000071
otd,4,2518,0.0,537.4175715,0.0
otd,4,2549,119.4261269999999,238.85225400000002,0.33333333333333315
otd,4,2552,119.4261269999999,238.85225400000002,0.33333333333333315
otd,4,2565,119.4261269999999,238.85225400000002,0.33333333333333315
otd,4,2682,127.66898935000017,383.00696805,0.2500000000000003
otd,4,2695,251.4133025,510.6759574,0.32990007303473873
otd,4,2756,127.66898935000017,383.00696805,0.2500000000000003
otd,4,2769,287.63797586666664,575.2759517333333,0.33333333333333337
otd,4,2798,36.13782098,354.95078383,0.09240315502814662
otd,4,2806,180.4693685433471,609.8416340666666,0.228352342239124
otd,4,2815,107.86424095,755.04968665,0.125
otd,4,2821,143.81898793333332,719.0949396666666,0.16666666666666666
otd,4,2846,143.81898793333332,503.3664577666666,0.2222222222222222
otd,4,2959,195.4859589,602.1275198,0.2450885850357183
otd,4,3013,232.13633951000003,924.331178,0.20072880214553257
otd,4,3025,0.0,797.4167404,0.0
otd,4,125,501.5211102000247,500.4440914,0.5005374531961314
otd,4,127,291.7711635800731,611.227706,0.32311354245189383
otd,4,186,143.13298340000054,143.1329834,0.5000000000000009
otd,4,203,120.8282938,120.8282938,0.5
otd,4,253,120.8282938,120.8282938,0.5
otd,4,272,217.95137020004327,373.2871009,0.3686352983670506
otd,4,349,0.0,361.1176116,0.0
otd,4,476,144.6352909,144.6352909,0.5
otd,4,516,0.0,361.1176116,0.0
otd,4,759,190.8505761,190.8505761,0.5
otd,4,894,136.0815246,136.0815246,0.5
otd,4,932,81.51182554,509.4019866,0.13794198724989037
otd,4,940,255.469057,255.469057,0.5
otd,4,1004,381.7011522,381.7011522,0.5
otd,4,1184,362.4976355,759.48135231,0.3230877221752273
otd,4,1190,117.42101973333332,640.9927342666667,0.1548244861251993
otd,4,1223,176.1315296,582.2822244,0.23223672918779897
otd,4,1238,117.42101973333332,234.84203946666665,0.3333333333333333
otd,4,1312,0.0,280.20107655000004,0.0
otd,4,1324,123.6825211,299.65626631,0.29215967158760375
otd,4,1726,130.0858469,454.71504316999994,0.2224446800763742
otd,4,2138,0.0,347.8753922,0.0
otd,4,2163,195.4859589,602.1275198,0.2450885850357183
otd,4,2606,203.4191496,203.4191496,0.5
otd,4,2641,0.0,406.8382992,0.0
otd,4,2798,36.13782098,354.95078383,0.09240315502814662
otd,4,2806,180.4693685433471,609.8416340666666,0.228352342239124
otd,4,3013,232.13633951000003,924.331178,0.20072880214553257
otd,4,27,332.583665,332.583665,0.5
otd,4,51,332.583665,332.583665,0.5
otd,4,106,228.3736632,685.1209896,0.25
otd,4,113,94.05205987002401,365.75351882999996,0.20454745272106267
otd,4,124,631.8713899800616,772.1100804,0.4500567872943596
otd,4,128,608.0158927466658,795.9655776333333,0.4330654681518705
otd,4,129,244.62656369,707.8554719,0.2568306325467545
otd,4,130,119.75861966666668,239.51723933333335,0.3333333333333333
otd,4,133,119.75861966666668,239.51723933333335,0.3333333333333333
otd,4,135,119.75861966666668,239.51723933333335,0.3333333333333333
otd,4,155,212.9683825,212.9683825,0.5
otd,4,181,0.0,481.7579096,0.0
otd,4,197,270.9805777,270.9805777,0.5
otd,4,261,135.70459855,925.76886345,0.12784549346557286
otd,4,265,179.6379295,179.6379295,0.5
otd,4,288,0.0,518.6550678,0.0
otd,4,294,0.0,518.6550678,0.0
otd,4,311,0.0,361.1176116,0.0
otd,4,405,47.71099446666667,889.6310963333333,0.05090030089862542
otd,4,442,143.1329834,143.1329834,0.5
otd,4,498,144.6352909,144.6352909,0.5
otd,4,511,81.51182554,1356.1240899400002,0.05669851779738314
otd,4,513,228.3736632,1141.868316,0.16666666666666666
otd,4,514,158.6159559,1072.1106087,0.12887993195430208
otd,4,532,399.0838905,399.0838905,0.5
otd,4,542,145.83051435,437.49154304999996,0.25
otd,4,551,145.83051435,437.49154304999996,0.25
otd,4,554,109.88671265000464,769.2069885500001,0.1250000000000046
otd,4,560,0.0,659.3202759000001,0.0
otd,4,569,329.660137950005,549.43356325,0.37500000000000355
otd,4,595,271.4091971,271.4091971,0.5
otd,4,603,542.8183942,542.8183942,0.5
otd,4,657,81.51182554,81.51182554,0.5
otd,4,731,0.0,827.4479372000001,0.0
otd,4,734,252.5069702,252.5069702,0.5
otd,4,742,410.89440070002604,745.2260603000001,0.35540794801314113
otd,4,749,325.78178570002603,1152.4694794,0.22038322806913477
otd,4,751,0.0,272.1630492,0.0
otd,4,755,158.6159559,514.8904654,0.23550771140955115
otd,4,763,432.25570872000003,1217.11340708,0.2620733616139898
otd,4,770,91.92343953500017,719.307329575,0.11331355150131843
otd,4,776,127.2337174000495,636.168587,0.1666666666667207
otd,4,779,186.2170829,1007.4650857,0.15600223225115536
otd,4,780,0.0,1258.2580805000002,0.0
otd,4,782,318.03448002,975.65846098,0.24583459485692594
otd,4,785,213.116476645,1827.3636744550001,0.10444427824015406
otd,4,789,0.0,737.0058056999999,0.0
otd,4,833,163.73325586666667,327.46651173333333,0.33333333333333337
otd,4,838,252.5069702,252.5069702,0.5
otd,4,878,107.7633541,289.29616831,0.27140352520931244
otd,4,925,586.3585092,291.6610287,0.6678194321306572
otd,4,952,199.1017385,199.1017385,0.5
otd,4,953,255.469057,255.469057,0.5
otd,4,959,0.0,1093.7232346,0.0
otd,4,964,0.0,561.7549838,0.0
otd,4,983,0.0,715.5194475999999,0.0
otd,4,1002,0.0,352.2630592,0.0
otd,4,1018,190.8505761,543.1136353,0.2600270873370816
otd,4,1097,0.0,352.2630592,0.0
otd,4,1100,163.73325586666667,2322.885964233333,0.0658457292307433
otd,4,1101,698.396808375,897.938753625,0.4375
otd,4,1102,0.0,491.1997676,0.0
otd,4,1103,399.0838905,1197.2516715,0.25
otd,4,1112,399.0838905,399.0838905,0.5
otd,4,1113,348.35810885,553.8745589499999,0.38610673419688385
otd,4,1133,399.0838905,1596.335562,0.19999999999999998
otd,4,1164,286.3098081,525.3784659,0.3527336999573311
otd,4,1170,0.0,447.7940298,0.0
otd,4,1171,0.0,478.1373156,0.0
otd,4,1183,470.185184,685.6360866,0.40679748327864007
otd,4,1185,646.3527078,646.3527078,0.5
otd,4,1189,0.0,1164.5644487999998,0.0
otd,4,1195,223.8970149,223.89701490000002,0.5
otd,4,1201,223.8970149,223.89701490000002,0.5
otd,4,1211,0.0,406.1506948,0.0
otd,4,1214,0.0,352.2630592,0.0
otd,4,1246,0.0,555.3384066,0.0
otd,4,1251,50.76883685,355.38185795,0.125
otd,4,1252,223.8970149,223.89701490000002,0.5
otd,4,1253,0.0,406.1506948,0.0
otd,4,1262,254.7342814,254.7342814,0.5
otd,4,1270,230.5080549,230.50805490000002,0.5
otd,4,1278,0.0,478.1373156,0.0
otd,4,1291,230.5080549,230.5080549,0.5
otd,4,1301,485.2423363,230.50805490000002,0.6779491038579261
otd,4,1306,193.7327902375,416.40671487250006,0.3175221217688118
otd,4,1316,0.0,411.0329002,0.0
otd,4,1327,102.75822505,924.8240254499999,0.1
otd,4,1334,70.05026913750001,527.7833487624999,0.11717351958821655
otd,4,1381,66.49603135,465.47221944999995,0.125
otd,4,1394,66.49603135,465.47221944999995,0.125
otd,4,1399,66.49603135,465.47221944999995,0.125
otd,4,1403,66.49603135,465.47221944999995,0.125
otd,4,1404,265.9841254,265.9841254,0.5
otd,4,1416,134.76695245,404.30085735,0.25
otd,4,1417,246.8461583,246.8461583,0.5
otd,4,1418,134.76695245,404.30085735,0.25
otd,4,1427,195.1113804,195.1113804,0.5
otd,4,1434,195.1113804,195.1113804,0.5
otd,4,1449,153.67203659999998,307.34407319999997,0.3333333333333333
otd,4,1452,153.67203659999998,307.34407319999997,0.3333333333333333
otd,4,1453,153.67203659999998,307.34407319999997,0.3333333333333333
otd,4,1476,0.0,654.3038562,0.0
otd,4,1482,0.0,654.3038562,0.0
otd,4,1509,0.0,609.2260422,0.0
otd,4,1538,0.0,406.1506948,0.0
otd,4,1556,0.0,406.1506948,0.0
otd,4,1590,0.0,406.1506948,0.0
otd,4,1603,53.4016750181819,940.1674449818181,0.0537473175677822
otd,4,1663,274.0342071,274.0342071,0.5
otd,4,1672,195.04109470004704,195.0410947,0.5000000000000603
otd,4,1674,418.1868168,418.1868168,0.5
otd,4,1681,274.0342071,274.0342071,0.5
otd,4,1711,166.678026,166.678026,0.5
otd,4,1743,0.0,1295.0466185,0.0
otd,4,1813,0.0,347.8753922,0.0
otd,4,1819,130.453272075,217.42212012500002,0.375
otd,4,1861,507.810117775,768.716661925,0.39780608276337276
otd,4,1864,166.678026,166.678026,0.5
otd,4,1874,130.453272075,217.42212012500002,0.375
otd,4,1953,151.30474588484856,1610.9505297151516,0.0858585858585859
otd,4,1957,97.90307086666667,1508.3907433333331,0.060949665622304854
otd,4,1958,0.0,1174.8368504,0.0
otd,4,1961,0.0,587.4184252,0.0
otd,4,2022,0.0,587.4184252,0.0
otd,4,2042,0.0,587.4184252,0.0
otd,4,2052,0.0,587.4184252,0.0
otd,4,2060,0.0,587.4184252,0.0
otd,4,2071,53.4016750181819,1121.4351753818182,0.04545454545454551
otd,4,2108,0.0,227.8905654,0.0
otd,4,2137,0.0,654.3038562,0.0
otd,4,2166,0.0,797.4167404,0.0
otd,4,2190,383.08845160000004,1340.8095806000001,0.2222222222222222
otd,4,2191,574.6326774,574.6326774,0.5
otd,4,2211,287.3163387,287.3163387,0.5
otd,4,2297,237.3921425,237.3921425,0.5
otd,4,2301,331.93937231,689.4125424900001,0.325
otd,4,2344,95.77211290000001,478.8605645,0.16666666666666669
otd,4,2390,0.0,745.3296478,0.0
otd,4,2399,372.6648239,372.6648239,0.5
otd,4,2429,372.6648239,745.3296478,0.33333333333333337
otd,4,2513,152.26831192500046,564.288450075,0.2125000000000005
otd,4,2515,127.95656464285716,528.8871338571429,0.19480519480519481
otd,4,2517,44.78479762500046,612.0589008750001,0.06818181818181883
otd,4,2520,107.4835143,609.0732477,0.15
otd,4,2528,107.4835143,250.7948667,0.3
otd,4,2542,107.4835143,250.7948667,0.3
otd,4,2564,107.4835143,250.7948667,0.3
otd,4,2580,0.0,298.5653175,0.0
otd,4,2718,0.0,502.826605,0.0
otd,4,2747,0.0,510.6759574,0.0
otd,4,2761,484.3969467,484.3969467,0.5
otd,4,2775,215.7284819,215.7284819,0.5
otd,4,2814,215.7284819,215.7284819,0.5
otd,4,2817,36.65038061,322.2036582,0.10213172110738045
otd,4,2825,215.7284819,215.7284819,0.5
otd,4,2853,36.65038061,322.2036582,0.10213172110738045
otd,4,2856,0.0,431.4569638,0.0
otd,4,3003,0.0,797.4167404,0.0
otd,4,3049,32.74712563,353.5927224,0.08476248514612743
otd,4,3056,195.48595890004992,602.1275198,0.24508858503576553
otd,4,3202,220.1473055,220.1473055,0.5
otd,4,113,94.05205987002401,365.75351882999996,0.20454745272106267
otd,4,442,143.1329834,143.1329834,0.5
otd,4,498,144.6352909,144.6352909,0.5
otd,4,514,158.6159559,1072.1106087,0.12887993195430208
otd,4,758,127.2337174000495,1370.1327984,0.08497165928147389
otd,4,760,133.5954032700495,982.0699603300001,0.11974504867567223
otd,4,768,318.0842935000495,827.0191631,0.27777777777780904
otd,4,770,91.92343953500017,719.307329575,0.11331355150131843
otd,4,776,127.2337174000495,636.168587,0.1666666666667207
otd,4,783,174.9463614250495,1322.420154375,0.11683603151201422
otd,4,785,213.116476645,1827.3636744550001,0.10444427824015406
otd,4,786,362.27716415004954,553.12774025,0.3957561975129286
otd,4,913,0.0,272.1630492,0.0
otd,4,1025,176.13152960008696,176.1315296,0.5000000000001235
otd,4,1048,176.13152960008696,176.1315296,0.5000000000001235
otd,4,1214,0.0,352.2630592,0.0
otd,4,1246,0.0,555.3384066,0.0
otd,4,1825,173.93769610001235,173.9376961,0.5000000000000178
otd,4,1855,135.0605525,135.0605525,0.5
otd,4,1861,507.810117775,768.716661925,0.39780608276337276
otd,4,1866,166.678026,166.678026,0.5
otd,4,1879,173.93769610001235,173.9376961,0.5000000000000178
otd,4,1883,173.93769610001235,173.9376961,0.5000000000000178
otd,4,1886,130.453272075,217.42212012500002,0.375
otd,4,2159,203.4191496,203.4191496,0.5
otd,4,2188,203.4191496,203.4191496,0.5
otd,4,2207,67.6513187,202.95395610000003,0.25
otd,4,2853,36.65038061,322.2036582,0.10213172110738045
otd,4,3056,195.48595890004992,602.1275198,0.24508858503576553
otd,4,10,332.583665,332.583665,0.5
otd,4,58,332.583665,332.583665,0.5
otd,4,75,0.0,913.4946528,0.0
otd,4,79,228.3736632,685.1209896,0.25
otd,4,127,291.7711635800731,611.227706,0.32311354245189383
otd,4,134,260.7846741,260.7846741,0.5
otd,4,137,179.6379295,538.9137885,0.25
otd,4,139,0.0,359.275859,0.0
otd,4,176,231.7069717,231.7069717,0.5
otd,4,180,240.8789548,240.8789548,0.5
otd,4,192,807.0486416,1184.4867443,0.4052394184476338
otd,4,227,807.0486416001829,807.0486416,0.5000000000000566
otd,4,235,807.0486416001952,807.0486416,0.5000000000000604
otd,4,263,315.34252805,407.11379564999993,0.4364866327627938
otd,4,270,271.4091971,530.736731,0.3383538924680106
otd,4,274,135.70459855,407.11379564999993,0.25
otd,4,277,0.0,518.6550678,0.0
otd,4,281,172.88502259999999,864.425113,0.16666666666666666
otd,4,347,334.3316596,334.3316596,0.5
otd,4,349,0.0,361.1176116,0.0
otd,4,375,0.0,361.1176116,0.0
otd,4,398,0.0,976.614186,0.0
otd,4,399,0.0,1302.152248,0.0
otd,4,426,0.0,651.076124,0.0
otd,4,458,0.0,481.7579096,0.0
otd,4,508,786.0906188999868,1109.8099818,0.4146264939257647
otd,4,517,456.7473264,456.7473264,0.5
otd,4,518,133.0279635,665.1398174999999,0.16666666666666669
otd,4,522,228.3736632,685.1209896,0.25
otd,4,528,228.3736632,685.1209896,0.25
otd,4,555,384.60349427499983,934.037057525,0.2916666666666666
otd,4,556,219.7734253,738.4284931,0.22936024347245768
otd,4,567,219.7734253,659.3202759000001,0.25
otd,4,568,274.716781625,824.1503448750001,0.25
otd,4,572,0.0,842.6324757,0.0
otd,4,620,0.0,1385.4508699,0.0
otd,4,723,499.7297706,749.5946559,0.39999999999999997
otd,4,727,640.4925857333657,808.8305658666668,0.4419253118438568
otd,4,738,479.8754958,732.382466,0.39585262454161596
otd,4,740,334.3316596,1002.9949788000001,0.25
otd,4,744,243.7285709,243.7285709,0.5
otd,4,769,266.8518761,266.8518761,0.5
otd,4,771,330.4687348000001,584.9361696000001,0.36100826335052794
otd,4,781,127.23371740001079,636.168587,0.16666666666667845
otd,4,784,0.0,439.5468506,0.0
otd,4,795,0.0,983.2390744000002,0.0
otd,4,799,287.4704835,287.4704835,0.5
otd,4,805,0.0,449.5353222,0.0
otd,4,935,217.7409579,217.7409579,0.5
otd,4,941,399.4129299,399.4129299,0.5
otd,4,958,168.575745825,1037.695488275,0.13974945357191954
otd,4,981,280.8774919,280.8774919,0.5
otd,4,982,168.575745825,280.959576375,0.37500000000000006
otd,4,992,168.575745825,280.959576375,0.37500000000000006
otd,4,995,224.7676611,490.7517865,0.3141321481252776
otd,4,996,168.575745825,280.959576375,0.37500000000000006
otd,4,1003,0.0,352.2630592,0.0
otd,4,1004,381.7011522,381.7011522,0.5
otd,4,1012,0.0,381.7011522,0.0
otd,4,1078,190.8505761,190.8505761,0.5
otd,4,1099,266.055927,1575.8795188,0.14444367613787087
otd,4,1105,378.6278473,1309.8235918,0.2242456244414237
otd,4,1129,493.877037585,596.6352626349999,0.4528853434164523
otd,4,1130,245.5998838,245.5998838,0.5
otd,4,1138,266.05592699998675,1330.2796349999999,0.16666666666665977
otd,4,1145,133.0279635,1064.223708,0.11111111111111112
otd,4,1146,133.0279635,870.6562676,0.13253965677452795
otd,4,1147,163.73325586666667,1524.7181832333333,0.0969724399974108
otd,4,1169,0.0,478.1373156,0.0
otd,4,1178,462.9656727,462.9656727,0.5
otd,4,1182,188.27963242000936,697.74819522,0.21249855427397127
otd,4,1184,362.4976355,759.48135231,0.3230877221752273
otd,4,1198,0.0,609.2260422,0.0
otd,4,1202,0.0,447.7940298,0.0
otd,4,1218,223.8970149000039,630.0477097,0.26219146093428874
otd,4,1220,0.0,352.2630592,0.0
otd,4,1224,0.0,352.2630592,0.0
otd,4,1225,116.04305565714286,829.1754489428572,0.12276849754041817
otd,4,1255,116.04305565714286,290.1076391428572,0.2857142857142857
otd,4,1259,0.0,812.3013896000001,0.0
otd,4,1260,116.04305565714286,696.2583339428572,0.14285714285714285
otd,4,1266,0.0,461.0161098,0.0
otd,4,1282,230.5080549,230.50805490000002,0.5
otd,4,1283,254.7342814,254.7342814,0.5
otd,4,1305,62.26690590000015,535.566712,0.10415423963397046
otd,4,1321,93.40035885000992,93.40035885,0.5000000000000265
otd,4,1324,123.6825211,299.65626631,0.29215967158760375
otd,4,1330,154.137337575,667.928462825,0.18750000000000003
otd,4,1350,0.0,826.7403522,0.0
otd,4,1353,88.66137513333332,443.30687566666666,0.16666666666666666
otd,4,1367,0.0,1102.3204696,0.0
otd,4,1375,0.0,531.9682508,0.0
otd,4,1393,88.66137513333332,443.30687566666666,0.16666666666666666
otd,4,1398,0.0,551.1602348,0.0
otd,4,1401,88.66137513333332,443.30687566666666,0.16666666666666666
otd,4,1410,0.0,493.6923166,0.0
otd,4,1424,215.4509026,215.4509026,0.5
otd,4,1474,0.0,922.0322196,0.0
otd,4,1493,230.5080549,230.5080549,0.5
otd,4,1558,33.84589123333333,959.7232287666667,0.034064958896199725
otd,4,1581,0.0,406.1506948,0.0
otd,4,1587,33.84589123333333,372.3048035666667,0.08333333333333333
otd,4,1597,0.0,1174.8368504,0.0
otd,4,1606,149.88894689047618,662.4124427095239,0.18452380952380948
otd,4,1609,246.8461583,246.8461583,0.5
otd,4,1612,246.8461583,246.8461583,0.5
otd,4,1636,390.0821894001029,390.0821894,0.500000000000066
otd,4,1673,195.04109470003638,195.0410947,0.5000000000000466
otd,4,1686,0.0,446.2914442,0.0
otd,4,1770,192.7261489,192.7261489,0.5
otd,4,1794,0.0,551.1602348,0.0
otd,4,1834,275.6472709,479.06642050000005,0.3652342259601414
otd,4,1912,276.9334667000786,276.9334667,0.500000000000071
otd,4,1967,0.0,587.4184252000001,0.0
otd,4,1975,0.0,587.4184252000001,0.0
otd,4,2041,0.0,1174.8368504,0.0
otd,4,2043,0.0,587.4184252000001,0.0
otd,4,2057,0.0,587.4184252,0.0
otd,4,2072,0.0,1174.8368504,0.0
otd,4,2074,0.0,587.4184252000001,0.0
otd,4,2093,0.0,587.4184252000001,0.0
otd,4,2096,0.0,587.4184252,0.0
otd,4,2103,0.0,227.8905654,0.0
otd,4,2132,0.0,406.8382992,0.0
otd,4,2148,479.7162903,581.4258651,0.4520754244460016
otd,4,2163,195.4859589,602.1275198,0.2450885850357183
otd,4,2214,143.65816935,430.97450805000005,0.25
otd,4,2224,0.0,574.6326774,0.0
otd,4,2387,143.65816935,430.97450805000005,0.25
otd,4,2389,496.88643186666667,993.7728637333333,0.33333333333333337
otd,4,2422,372.6648239,372.6648239,0.5
otd,4,2433,372.6648239,372.6648239,0.5
otd,4,2518,0.0,537.4175715,0.0
otd,4,2570,179.1391905,179.1391905,0.5
otd,4,2590,179.1391905,179.1391905,0.5
otd,4,2695,251.4133025,510.6759574,0.32990007303473873
otd,4,2700,255.3379787,255.3379787,0.5
otd,4,2769,287.63797586666664,575.2759517333333,0.33333333333333337
otd,4,2780,143.6943556,359.4228375,0.2856081198788195
otd,4,2793,36.65038061001273,322.2036582,0.1021317211074123
otd,4,2798,36.13782098,354.95078383,0.09240315502814662
otd,4,2815,107.86424095,755.04968665,0.125
otd,4,2821,143.81898793333332,719.0949396666666,0.16666666666666666
otd,4,2840,215.7284819,570.64407828,0.2743336845968022
otd,4,2846,143.81898793333332,503.3664577666666,0.2222222222222222
otd,4,2854,107.86424095,539.32120475,0.16666666666666669
otd,4,2959,195.4859589,602.1275198,0.2450885850357183
otd,4,3025,0.0,797.4167404,0.0
otd,4,164,0.0,286.2659668,0.0
otd,4,186,143.13298340000054,143.1329834,0.5000000000000009
otd,4,190,143.1329834,143.1329834,0.5
otd,4,476,144.6352909,144.6352909,0.5
otd,4,762,63.61685870001071,318.0842935,0.16666666666669006
otd,4,767,389.15492070001073,834.4729316,0.31803372240058914
otd,4,778,305.360921760006,458.04138264000005,0.4000000000000047
otd,4,781,127.23371740001079,636.168587,0.16666666666667845
otd,4,1016,88.0657648,264.1972944,0.25
otd,4,1078,190.8505761,190.8505761,0.5
otd,4,1220,0.0,352.2630592,0.0
otd,4,1224,0.0,352.2630592,0.0
otd,4,1241,0.0,555.3384066,0.0
otd,4,1326,93.40035885,93.40035885,0.5
otd,4,1332,93.40035885,93.40035885,0.5
otd,4,1834,275.6472709,479.06642050000005,0.3652342259601414
otd,4,1867,86.96884805001731,260.90654415,0.25000000000003736
otd,4,1868,86.96884805001731,434.84424025,0.16666666666669433
otd,4,2606,203.4191496,203.4191496,0.5
otd,4,2639,0.0,813.6765984,0.0
otd,4,2793,36.65038061001273,322.2036582,0.1021317211074123
otd,4,2798,36.13782098,354.95078383,0.09240315502814662
otd,4,2840,215.7284819,570.64407828,0.2743336845968022
otd,4,2959,195.4859589,602.1275198,0.2450885850357183
otd,4,19,332.5836650000353,332.583665,0.5000000000000265
otd,4,51,332.583665,332.583665,0.5
otd,4,106,228.3736632,685.1209896,0.25
otd,4,124,631.8713899800616,772.1100804,0.4500567872943596
otd,4,126,226.33866329003428,225.1607715,0.5013044222199105
otd,4,128,608.0158927466658,795.9655776333333,0.4330654681518705
otd,4,129,244.62656369,707.8554719,0.2568306325467545
otd,4,130,119.75861966666668,239.51723933333335,0.3333333333333333
otd,4,133,119.75861966666668,239.51723933333335,0.3333333333333333
otd,4,135,119.75861966666668,239.51723933333335,0.3333333333333333
otd,4,163,160.58596986666666,607.4379065333334,0.20908981452424366
otd,4,165,160.58596986666666,464.3049231333334,0.25698241351497286
otd,4,168,160.58596986666666,607.4379065333334,0.20908981452424366
otd,4,193,429.61053890017104,429.6105389,0.5000000000000995
otd,4,197,270.9805777,270.9805777,0.5
otd,4,204,377.4381027,377.4381027,0.5
otd,4,222,754.8762054,754.8762054,0.5
otd,4,231,377.4381027,377.4381027,0.5
otd,4,240,377.4381027,377.4381027,0.5
otd,4,247,377.4381027,377.4381027,0.5
otd,4,261,135.70459855,925.76886345,0.12784549346557286
otd,4,265,179.6379295,179.6379295,0.5
otd,4,268,135.70459855,407.11379564999993,0.25
otd,4,284,129.66376695000008,388.99130085,0.2500000000000001
otd,4,294,0.0,518.6550678,0.0
otd,4,300,129.66376695000008,388.99130085,0.2500000000000001
otd,4,311,0.0,361.1176116,0.0
otd,4,373,158.6159559,514.8904654,0.23550771140955115
otd,4,402,162.769031,1139.383217,0.125
otd,4,405,47.71099446666667,889.6310963333333,0.05090030089862542
otd,4,443,249.8648853,249.8648853,0.5
otd,4,478,0.0,481.7579096,0.0
otd,4,511,81.51182554,1356.1240899400002,0.05669851779738314
otd,4,514,158.6159559,1072.1106087,0.12887993195430208
otd,4,532,399.0838905,399.0838905,0.5
otd,4,542,145.83051435,437.49154304999996,0.25
otd,4,545,0.0,798.167781,0.0
otd,4,551,145.83051435,437.49154304999996,0.25
otd,4,554,109.88671265000464,769.2069885500001,0.1250000000000046
otd,4,562,219.7734253,439.5468506,0.3333333333333333
otd,4,564,219.7734253,219.7734253,0.5
otd,4,569,329.660137950005,549.43356325,0.37500000000000355
otd,4,570,219.6476354,659.194486,0.2499284343018291
otd,4,571,280.8774919,561.7549838,0.3333333333333333
otd,4,595,271.4091971,271.4091971,0.5
otd,4,603,542.8183942,542.8183942,0.5
otd,4,707,249.8648853,249.8648853,0.5
otd,4,726,249.8648853,249.8648853,0.5
otd,4,749,325.78178570002603,1152.4694794,0.22038322806913477
otd,4,755,158.6159559,514.8904654,0.23550771140955115
otd,4,758,127.2337174000495,1370.1327984,0.08497165928147389
otd,4,763,432.25570872000003,1217.11340708,0.2620733616139898
otd,4,764,85.882759245,1220.633180455,0.06573418405038385
otd,4,768,318.0842935000495,827.0191631,0.27777777777780904
otd,4,770,91.92343953500017,719.307329575,0.11331355150131843
otd,4,783,174.9463614250495,1322.420154375,0.11683603151201422
otd,4,785,213.116476645,1827.3636744550001,0.10444427824015406
otd,4,789,0.0,737.0058056999999,0.0
otd,4,790,143.73524175,431.20572525,0.25
otd,4,812,431.20572525,718.67620875,0.375
otd,4,876,107.7633541,872.6182257099999,0.10991980706214897
otd,4,878,107.7633541,289.29616831,0.27140352520931244
otd,4,950,186.2170829,186.2170829,0.5
otd,4,959,0.0,1093.7232346,0.0
otd,4,960,0.0,797.9523761999999,0.0
otd,4,990,0.0,531.9682508,0.0
otd,4,991,280.8774919,280.8774919,0.5
otd,4,1028,190.8505761,190.85057609999998,0.5
otd,4,1033,0.0,352.2630592,0.0
otd,4,1069,0.0,352.2630592,0.0
otd,4,1072,190.8505761,190.8505761,0.5
otd,4,1100,163.73325586666667,2322.885964233333,0.0658457292307433
otd,4,1102,0.0,491.1997676,0.0
otd,4,1113,348.35810885,553.8745589499999,0.38610673419688385
otd,4,1124,245.59988380002088,245.5998838,0.5000000000000212
otd,4,1133,399.0838905,1596.335562,0.19999999999999998
otd,4,1134,245.59988380002088,245.5998838,0.5000000000000212
otd,4,1139,0.0,798.167781,0.0
otd,4,1161,223.8970149,702.0343305,0.24180736078577947
otd,4,1171,0.0,478.1373156,0.0
otd,4,1185,646.3527078,646.3527078,0.5
otd,4,1189,0.0,1164.5644487999998,0.0
otd,4,1195,223.8970149,223.89701490000002,0.5
otd,4,1201,223.8970149,223.89701490000002,0.5
otd,4,1251,50.76883685,355.38185795,0.125
otd,4,1254,0.0,406.1506948,0.0
otd,4,1262,254.7342814,254.7342814,0.5
otd,4,1270,230.5080549,230.50805490000002,0.5
otd,4,1301,485.2423363,230.50805490000002,0.6779491038579261
otd,4,1309,247.3650422,599.31253262,0.29215967158760375
otd,4,1327,102.75822505,924.8240254499999,0.1
otd,4,1339,0.0,186.8007177,0.0
otd,4,1352,0.0,826.7403522,0.0
otd,4,1357,132.9920627,398.97618809999994,0.25
otd,4,1359,408.57218009999997,674.5563055,0.3772148785041611
otd,4,1404,265.9841254,265.9841254,0.5
otd,4,1416,134.76695245,404.30085735,0.25
otd,4,1417,246.8461583,246.8461583,0.5
otd,4,1418,134.76695245,404.30085735,0.25
otd,4,1434,195.1113804,195.1113804,0.5
